combo,roles,growth,momentum,div1,div1_role,div2,div2_role,start,end,n_obs,sharpe,cagr,maxdd,calmar,ulcer,z_sharpe,z_cagr,z_maxdd,score,rank,avg_corr
"MGK,XMMO,RSP,XLF","large_growth,momentum,broad_control,sector",MGK,XMMO,RSP,broad_control,XLF,sector,2015-12-02,2026-06-23,2653,1.1448411765918156,0.14518298296696064,-0.1690789384217876,0.8586698279639322,5.2938474019699555,0.15374325639409694,0.3709346767399663,-0.7231595642605827,-0.05502973471583961,3350,
"MGC,PDP,QUAL,DGRW","large_growth,momentum,quality,dividend_growth",MGC,PDP,QUAL,quality,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.094338996507803,0.1345752486984202,-0.1334562638258844,1.0083846560697645,4.706103219724236,-0.7423015795457106,-0.8169820493495331,1.6103942552696062,-0.05516294655207127,3351,
"IWY,XMMO,RSP,XLF","large_growth,momentum,broad_control,sector",IWY,XMMO,RSP,broad_control,XLF,sector,2015-12-02,2026-06-23,2653,1.1410855098796575,0.1439115375327089,-0.16576180565748894,0.8681827334221437,5.375380408449228,0.08710760309473314,0.22855070864443333,-0.5058623534299259,-0.0554226074752395,3352,
"IWF,MTUM,OEF,GSLC","large_growth,momentum,broad_control,quality",IWF,MTUM,OEF,broad_control,GSLC,quality,2015-12-02,2026-06-23,2653,1.116352784020238,0.14687208884891523,-0.15993953010433945,0.9182976138112983,5.124612610228339,-0.35171763669057626,0.5600907282127842,-0.12445939844316686,-0.05558807399051335,3353,
"VONG,PDP,QUAL,SPGP","large_growth,momentum,quality,multifactor",VONG,PDP,QUAL,quality,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.0866372216509714,0.14497655283006772,-0.14520698799541276,0.9984130573292221,4.996972917662741,-0.8789518306151616,0.34781741096236235,0.8406332089948224,-0.056384008337785396,3354,
"IUSG,SPMO,QUAL,SPGP","large_growth,momentum,quality,multifactor",IUSG,SPMO,QUAL,quality,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1313972080147,0.14657892324319066,-0.16571573461865177,0.8845202513841,5.423994086350443,-0.0847889930656661,0.5272603124295381,-0.5028443529606251,-0.057193274660352775,3355,
"IUSG,SPMO,RSP,EFG","large_growth,momentum,broad_control,international",IUSG,SPMO,RSP,broad_control,EFG,international,2015-12-02,2026-06-23,2653,1.1270108247465938,0.1343408125927248,-0.1465410125011003,0.9167454919264741,4.754854844285616,-0.16261525857145012,-0.8432355888995177,0.7532445438845379,-0.058012400416670634,3356,
"VUG,PDP,EQWL,SPGP","large_growth,momentum,broad_control,multifactor",VUG,PDP,EQWL,broad_control,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1139299962168412,0.1437621719379205,-0.15465821323021756,0.9295476065271899,4.850358093629662,-0.3947044245124148,0.21182386727948105,0.22150668365370482,-0.05820901911460494,3357,
"VUG,PDP,OEF,EFG","large_growth,momentum,broad_control,international",VUG,PDP,OEF,broad_control,EFG,international,2015-12-02,2026-06-23,2653,1.0956559292177965,0.1398230314781006,-0.14163567763559998,0.9872020511515259,4.810253367128262,-0.7189356426276031,-0.22930434353115842,1.074580969105662,-0.05847283433351241,3358,
"MGK,MTUM,ITA,INDA","large_growth,momentum,sector,international",MGK,MTUM,ITA,sector,INDA,international,2015-12-02,2026-06-23,2653,1.1400786603129685,0.13770136107422148,-0.15667436713695032,0.8789016582007676,4.576459337431562,0.06924337716826531,-0.4669015246268206,0.08943339878143314,-0.05873584179655583,3359,
"VUG,PDP,DGRW,EFA","large_growth,momentum,dividend_growth,international",VUG,PDP,DGRW,dividend_growth,EFA,international,2015-12-02,2026-06-23,2653,1.1012788503818975,0.13153524441347475,-0.13212974129355015,0.9955006581088006,4.318393346660299,-0.6191698609602022,-1.1574196815572377,1.6972914845522573,-0.058793912455723185,3360,
"SPYG,XMMO,SCHD,XLF","large_growth,momentum,dividend_growth,sector",SPYG,XMMO,SCHD,dividend_growth,XLF,sector,2015-12-02,2026-06-23,2653,1.1406291566744355,0.13777182257873832,-0.15700166600846435,0.8775182205474857,5.141017907066724,0.07901066683923919,-0.45901082924908837,0.06799285450974259,-0.05880005088169167,3361,
"IUSG,PDP,ITA,RSP","large_growth,momentum,sector,broad_control",IUSG,PDP,ITA,sector,RSP,broad_control,2015-12-02,2026-06-23,2653,1.1239871357518445,0.1437527427678853,-0.15876789010128625,0.90542705251155,5.229942535894592,-0.21626365364520636,0.21076793313610878,-0.047708142810228255,-0.05893910369938414,3362,
"MGK,SPMO,GSLC,EFA","large_growth,momentum,quality,international",MGK,SPMO,GSLC,quality,EFA,international,2015-12-02,2026-06-23,2653,1.1447381724257906,0.13791523069930833,-0.1588898298740981,0.8679928149497691,4.604760008498377,0.1519156847745453,-0.44295114102825833,-0.05569611748719087,-0.059084562354676455,3363,
"VUG,PDP,VIG,EFA","large_growth,momentum,dividend_growth,international",VUG,PDP,VIG,dividend_growth,EFA,international,2015-12-02,2026-06-23,2653,1.106264376873023,0.13078625343287764,-0.13311650809445025,0.9824946229815522,4.365553287687775,-0.5307131793004695,-1.241296114640615,1.6326508178042634,-0.05934971400408601,3364,
"MGC,SPMO,GSLC,LRGF","large_growth,momentum,quality,multifactor",MGC,SPMO,GSLC,quality,LRGF,multifactor,2015-12-02,2026-06-23,2653,1.1316863157160912,0.13796394469062934,-0.15367499689828995,0.8977644215079503,5.8018406966657405,-0.079659442966419,-0.43749586060551815,0.28591476790962406,-0.05944628411338086,3365,
"IWY,MTUM,ITA,INDA","large_growth,momentum,sector,international",IWY,MTUM,ITA,sector,INDA,international,2015-12-02,2026-06-23,2653,1.137368403162177,0.13645252720972811,-0.1538489873698148,0.8869250915622219,4.6017683494460275,0.02115610806432253,-0.6067533156109082,0.2745170799483897,-0.059812956289265015,3366,
"SPYG,SPMO,RSP,IMTM","large_growth,momentum,broad_control,international",SPYG,SPMO,RSP,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1636695363474705,0.14019470840460868,-0.1698738593509102,0.8252871215164836,4.65960547147657,0.48780912246573394,-0.1876817664074164,-0.775232879681764,-0.059976200396803014,3367,
"VONG,XMMO,GSLC,XLY","large_growth,momentum,quality,sector",VONG,XMMO,GSLC,quality,XLY,sector,2015-12-02,2026-06-23,2653,1.119540997039554,0.15035979562080581,-0.16644004470954907,0.9033871378921788,5.73442724519376,-0.2951501418402209,0.9506647287617728,-0.5502921259959498,-0.060239019436441166,3368,
"IWF,XMMO,RDVY,EFA","large_growth,momentum,dividend_growth,international",IWF,XMMO,RDVY,dividend_growth,EFA,international,2015-12-02,2026-06-23,2653,1.1162030831135288,0.13922957534297442,-0.14924429415080237,0.9328971411281648,4.94242285562791,-0.3543737343910958,-0.29576306612638603,0.5761592101613472,-0.06056118395918547,3369,
"IWF,PDP,SPY,EFG","large_growth,momentum,broad_control,international",IWF,PDP,SPY,broad_control,EFG,international,2015-12-02,2026-06-23,2653,1.0991355058809078,0.13895886154085768,-0.14193018443349334,0.9790648979672961,4.77033506707652,-0.6571985711774038,-0.32607919635520316,1.0552885529438307,-0.060672590235483326,3370,
"IUSG,XMMO,SPHQ,INDA","large_growth,momentum,quality,international",IUSG,XMMO,SPHQ,quality,INDA,international,2015-12-02,2026-06-23,2653,1.1329185561521942,0.13589589101942434,-0.15129686196153738,0.8982069373915483,4.98665281596204,-0.05779617532986443,-0.6690887233491688,0.4417005399767042,-0.060770297742719914,3371,
"VUG,PDP,ITA,EFG","large_growth,momentum,sector,international",VUG,PDP,ITA,sector,EFG,international,2015-12-02,2026-06-23,2653,1.1332220847008707,0.14339499728698502,-0.16214691250992536,0.8843523140054086,4.709621931634915,-0.05241076051906853,0.17070548156200344,-0.2690595920600473,-0.061626349461094174,3372,
"IWF,PDP,DGRW,SPGP","large_growth,momentum,dividend_growth,multifactor",IWF,PDP,DGRW,dividend_growth,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.0947055993945802,0.14101209658661173,-0.14313922031162876,0.9851394766550631,4.7534510601122,-0.7357970559193855,-0.09614581079915842,0.9760875854876582,-0.06231885221721567,3373,
"IWF,SPMO,XLY,EFG","large_growth,momentum,sector,international",IWF,SPMO,XLY,sector,EFG,international,2015-12-02,2026-06-23,2653,1.1138738643416322,0.14200874270175512,-0.1523757018110061,0.93196448655502,4.901059203663729,-0.39570035531835224,0.01546450674830867,0.37102839421708667,-0.06289051494105535,3374,
"IUSG,SPMO,SPY,IMTM","large_growth,momentum,broad_control,international",IUSG,SPMO,SPY,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1635308823021986,0.14487640581241656,-0.17667139619672187,0.8200331741936205,4.878167374295934,0.48534902587106454,0.3366023565196238,-1.220522803862956,-0.06359919038700179,3375,
"IWY,SPMO,GSLC,EFA","large_growth,momentum,quality,international",IWY,SPMO,GSLC,quality,EFA,international,2015-12-02,2026-06-23,2653,1.1403780240291779,0.13664212092172723,-0.15553946007813865,0.8785045341746851,4.649651725337553,0.07455489662209815,-0.5855214921183942,0.1637783695604189,-0.06369715868152871,3376,
"MGC,MTUM,XLI,INDA","large_growth,momentum,sector,international",MGC,MTUM,XLI,sector,INDA,international,2015-12-02,2026-06-23,2653,1.103112051773187,0.12584443086707964,-0.1250199377344018,1.0065948931635964,4.671662130415471,-0.586643925700181,-1.7947105888972097,2.163037233285792,-0.0637562438036462,3377,
"MGC,XMMO,SPHQ,IMTM","large_growth,momentum,quality,international",MGC,XMMO,SPHQ,quality,IMTM,international,2015-12-02,2026-06-23,2653,1.1358083221287112,0.13823608015896172,-0.1559617288752759,0.8863461642536064,4.999349446215373,-0.0065239356755541255,-0.40702052379839493,0.13611657898444207,-0.06385592830826546,3378,
"MGK,XMMO,EQWL,EFG","large_growth,momentum,broad_control,international",MGK,XMMO,EQWL,broad_control,EFG,international,2015-12-02,2026-06-23,2653,1.1573553808140287,0.14186398010268308,-0.16988968057190243,0.83503588696573,5.1278469429267455,0.3757789794174662,-0.0007468639738879383,-0.7762692889658744,-0.06396696194537449,3379,
"MGK,XMMO,RSP,INDA","large_growth,momentum,broad_control,international",MGK,XMMO,RSP,broad_control,INDA,international,2015-12-02,2026-06-23,2653,1.1452091711018109,0.13681584423364046,-0.1578208225302273,0.866906166373808,4.90236205498817,0.16027247116832863,-0.5660669297482354,0.01433192500803571,-0.06509454290890025,3380,
"IUSG,SPMO,SPY,SPGP","large_growth,momentum,broad_control,multifactor",IUSG,SPMO,SPY,broad_control,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1404817913653356,0.14772539335349033,-0.17144866182983648,0.8616304832994754,5.845182900355139,0.076396008937421,0.6556488057221815,-0.8783943177655471,-0.06522788987727932,3381,
"VONG,PDP,VIG,SPGP","large_growth,momentum,dividend_growth,multifactor",VONG,PDP,VIG,dividend_growth,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.096545967241592,0.1400052073930067,-0.1426395669376856,0.9815313548601157,4.839992516024113,-0.7031439684130378,-0.2089032087620281,1.0088186494078368,-0.06599499315402302,3382,
"VONG,MTUM,EQWL,XLF","large_growth,momentum,broad_control,sector",VONG,MTUM,EQWL,broad_control,XLF,sector,2015-12-02,2026-06-23,2653,1.1399963373360518,0.14024863501593132,-0.16064023739065575,0.873060431770063,4.755249858015052,0.06778274560300072,-0.18164274601439265,-0.17036100978775925,-0.06601675391857562,3383,
"MGC,XMMO,SPY,IMTM","large_growth,momentum,broad_control,international",MGC,XMMO,SPY,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1479521994035669,0.13983204402755578,-0.16330247388125382,0.8562763362007322,5.143592168169434,0.20894118884618743,-0.22829506502064115,-0.344757576064741,-0.06647750409379824,3384,
"IWF,PDP,DGRW,EFG","large_growth,momentum,dividend_growth,international",IWF,PDP,DGRW,dividend_growth,EFG,international,2015-12-02,2026-06-23,2653,1.0921084948049067,0.13352545719093434,-0.13163111528533772,1.0143912926779526,4.474839134159693,-0.7818766935132732,-0.9345439017752295,1.7299552482696237,-0.0664939130438933,3385,
"VONG,XMMO,RSP,XLY","large_growth,momentum,broad_control,sector",VONG,XMMO,RSP,broad_control,XLY,sector,2015-12-02,2026-06-23,2653,1.123324219896971,0.14930988488182928,-0.16681584692492407,0.8950581592468646,5.561337283504152,-0.22802556822857317,0.8330895240896428,-0.5749100050582115,-0.06681212619791069,3386,
"IWF,MTUM,LRGF,SCHD","large_growth,momentum,multifactor,dividend_growth",IWF,MTUM,LRGF,multifactor,SCHD,dividend_growth,2015-12-02,2026-06-23,2653,1.1283680973178125,0.13651061182647828,-0.1506355849448539,0.9062308343440454,4.702286932762355,-0.1385335837530532,-0.6002486572155096,0.48501917131346306,-0.06689652559871243,3387,
"MGC,XMMO,OEF,SPGP","large_growth,momentum,broad_control,multifactor",MGC,XMMO,OEF,broad_control,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1104926707385252,0.1427271281344722,-0.15223521223286238,0.9375434634409915,5.651222464859369,-0.4556918460289841,0.09591354984269913,0.38023152102888336,-0.06701348694370307,3388,
"MGC,SPMO,RDVY,INDA","large_growth,momentum,dividend_growth,international",MGC,SPMO,RDVY,dividend_growth,INDA,international,2015-12-02,2026-06-23,2653,1.1170137350351457,0.12827324671525275,-0.1342988607937764,0.9551327982761051,4.859326235583371,-0.33999058366569884,-1.5227174471390417,1.555197799780129,-0.06711578450028632,3389,
"IWY,XMMO,DGRO,EFG","large_growth,momentum,quality,international",IWY,XMMO,DGRO,quality,EFG,international,2015-12-02,2026-06-23,2653,1.1568167937633345,0.1390991986974497,-0.1659011085997201,0.8384464689326637,4.962354428774985,0.36622299302884354,-0.31036341281583807,-0.5149877466409317,-0.06728683033325943,3390,
"VONG,MTUM,QUAL,XLF","large_growth,momentum,quality,sector",VONG,MTUM,QUAL,quality,XLF,sector,2015-12-02,2026-06-23,2653,1.12793753843085,0.14264305329267768,-0.15922126975202308,0.8958793854290642,4.613777906368755,-0.1461728592573754,0.08649835256468777,-0.07740792890646556,-0.06737557719658666,3391,
"MGK,PDP,OEF,QUAL","large_growth,momentum,broad_control,quality",MGK,PDP,OEF,broad_control,QUAL,quality,2015-12-02,2026-06-23,2653,1.1179707901125402,0.15031168933265548,-0.16613218952071288,0.9047716144974726,5.057559209473644,-0.32300984623252793,0.9452775025288027,-0.5301252895660568,-0.06807264204225394,3392,
"MGC,PDP,SPY,DGRW","large_growth,momentum,broad_control,dividend_growth",MGC,PDP,SPY,broad_control,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.1033796115291674,0.1357020088909351,-0.1394279523411982,0.9732769262712455,5.0503491056421375,-0.5818966942489289,-0.6908007890449762,1.2192036245257343,-0.06879262231554173,3393,
"MGK,XMMO,DGRO,LRGF","large_growth,momentum,quality,multifactor",MGK,XMMO,DGRO,quality,LRGF,multifactor,2015-12-02,2026-06-23,2653,1.1778563600754293,0.1479057453930377,-0.18710167970498578,0.7905099816647791,5.550802987885255,0.7395216251473756,0.6758456921579635,-1.9037850292740486,-0.06938935442640459,3394,
"IUSG,XMMO,DGRW,RSP","large_growth,momentum,dividend_growth,broad_control",IUSG,XMMO,DGRW,dividend_growth,RSP,broad_control,2015-12-02,2026-06-23,2653,1.1423248728702977,0.14224551376929817,-0.1646060191715404,0.8641574256228155,5.446918519897937,0.1090972440522257,0.04197952911482928,-0.43014962272001084,-0.06945624471379436,3395,
"SPYG,PDP,XLI,INDA","large_growth,momentum,sector,international",SPYG,PDP,XLI,sector,INDA,international,2015-12-02,2026-06-23,2653,1.1128168229131443,0.13286773784602213,-0.13928274947593955,0.9539425258759299,4.618950134389777,-0.4144551201977164,-1.0081991981009497,1.2287155071868423,-0.06993995145815718,3396,
"SPYG,PDP,ITA,INDA","large_growth,momentum,sector,international",SPYG,PDP,ITA,sector,INDA,international,2015-12-02,2026-06-23,2653,1.1209232195727379,0.13457718734898338,-0.14502674371686491,0.9279473833579126,4.598580627788573,-0.2706257874278234,-0.8167649478109991,0.8524405684765319,-0.07024067075231072,3397,
"MGK,PDP,SPHQ,EQWL","large_growth,momentum,quality,broad_control",MGK,PDP,SPHQ,quality,EQWL,broad_control,2015-12-02,2026-06-23,2653,1.14503332797215,0.14649514293718346,-0.1718030981400882,0.8526920906730759,4.9743388465612774,0.15715253994940043,0.5178780990083359,-0.9016125689201986,-0.07029560294674536,3398,
"IWF,PDP,VIG,EFG","large_growth,momentum,dividend_growth,international",IWF,PDP,VIG,dividend_growth,EFG,international,2015-12-02,2026-06-23,2653,1.0966954986089186,0.13277676576154174,-0.13262587673555654,1.0011377042678185,4.523828257805138,-0.7004908787982713,-1.0183867893457623,1.66479087170295,-0.07038033128477772,3399,
"MGC,SPMO,SCHD,XLY","large_growth,momentum,dividend_growth,sector",MGC,SPMO,SCHD,dividend_growth,XLY,sector,2015-12-02,2026-06-23,2653,1.1351580037324334,0.13535159463568025,-0.15192743619582172,0.8908963254090815,5.28289637858734,-0.01806233737884758,-0.7300422466776335,0.4003931724192787,-0.07052066176410618,3400,
"VONG,MTUM,DGRO,XLF","large_growth,momentum,quality,sector",VONG,MTUM,DGRO,quality,XLF,sector,2015-12-02,2026-06-23,2653,1.1400750157303272,0.13871507714889764,-0.1587168852043282,0.8739780708922008,4.708287718899791,0.06917871244588294,-0.35337961220628217,-0.04436693742738186,-0.07052456367913777,3401,
"IWY,XMMO,DGRO,LRGF","large_growth,momentum,quality,multifactor",IWY,XMMO,DGRO,quality,LRGF,multifactor,2015-12-02,2026-06-23,2653,1.1741686815113521,0.14662961035995248,-0.18385826200495034,0.7975143937562322,5.670368978050572,0.6740922649009395,0.5329365550911953,-1.6913167110439522,-0.07081935533496397,3402,
"VONG,PDP,EQWL,SPGP","large_growth,momentum,broad_control,multifactor",VONG,PDP,EQWL,broad_control,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.11003695231669,0.14283530537396216,-0.15240273805651544,0.9372226981971584,4.882218390921184,-0.46377751951572854,0.10802787594845735,0.3692573162536892,-0.07091571991885677,3403,
"IWF,PDP,DGRO,SPGP","large_growth,momentum,quality,multifactor",IWF,PDP,DGRO,quality,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.112289796136068,0.14156817891439322,-0.1515226543809898,0.9343037151291782,4.727494567626897,-0.42380599616417186,-0.033872427856912336,0.42690943378349455,-0.07110797510305708,3404,
"IUSG,SPMO,XLF,EFG","large_growth,momentum,sector,international",IUSG,SPMO,XLF,sector,EFG,international,2015-12-02,2026-06-23,2653,1.1212174646463162,0.13245483935108027,-0.14218998594892324,0.9315342319441541,4.616507862034294,-0.2654050864948737,-1.0544380098869188,1.038269594498726,-0.07156091304480511,3405,
"VONG,PDP,QUAL,EFA","large_growth,momentum,quality,international",VONG,PDP,QUAL,quality,EFA,international,2015-12-02,2026-06-23,2653,1.091846791679068,0.13487219633663616,-0.13371719784805278,1.0086376210926575,4.4838264299207475,-0.7865200125554809,-0.7837280992335615,1.5933011090928058,-0.07187569773051511,3406,
"VUG,MTUM,GSLC,VIG","large_growth,momentum,quality,dividend_growth",VUG,MTUM,GSLC,quality,VIG,dividend_growth,2015-12-02,2026-06-23,2653,1.133376376290682,0.1413240552916828,-0.15979053460549109,0.8844332090170396,4.883881276737814,-0.04967321172316596,-0.061210832770705166,-0.1146990696813733,-0.07206537437251295,3407,
"VUG,MTUM,LRGF,SCHD","large_growth,momentum,multifactor,dividend_growth",VUG,MTUM,LRGF,multifactor,SCHD,dividend_growth,2015-12-02,2026-06-23,2653,1.1313674732599224,0.1371970823961408,-0.15310880269162894,0.8960757316642639,4.746151349484979,-0.08531656778465868,-0.52337362895535,0.32300475816267554,-0.07233443529313126,3408,
"MGC,PDP,SPY,DGRO","large_growth,momentum,broad_control,quality",MGC,PDP,SPY,broad_control,DGRO,quality,2015-12-02,2026-06-23,2653,1.121771253884442,0.13624025396050254,-0.14785249831082622,0.9214606145787839,5.135140857621924,-0.25557937231389877,-0.6305249276133189,0.6673323333258858,-0.07244224944681846,3409,
"IUSG,SPMO,EQWL,IMTM","large_growth,momentum,broad_control,international",IUSG,SPMO,EQWL,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1773802921213696,0.14146928460149266,-0.1779170147803523,0.7951419642249717,4.620196946627842,0.7310748960936608,-0.044947197023981776,-1.3021202144022213,-0.07288916033451448,3410,
"MGK,XMMO,DGRO,EFG","large_growth,momentum,quality,international",MGK,XMMO,DGRO,quality,EFG,international,2015-12-02,2026-06-23,2653,1.1597646561249129,0.14035630661600051,-0.16921209962073788,0.8294696829043959,4.9457005448114755,0.41852601919047727,-0.16958504439696592,-0.7318826269713039,-0.07362434055491787,3411,
"SPYG,PDP,OEF,SCHD","large_growth,momentum,broad_control,dividend_growth",SPYG,PDP,OEF,broad_control,SCHD,dividend_growth,2015-12-02,2026-06-23,2653,1.1269679035775815,0.1384939138202277,-0.15325158676387596,0.9037029680718001,4.870838147022952,-0.1633767958314649,-0.3781467878041689,0.3136513246841453,-0.07396085766995783,3412,
"IWY,PDP,SPHQ,EQWL","large_growth,momentum,quality,broad_control",IWY,PDP,SPHQ,quality,EQWL,broad_control,2015-12-02,2026-06-23,2653,1.1408841029826193,0.14521685916233906,-0.16850453764221515,0.8617979147284288,5.002660480323449,0.08353410171888158,0.3747283331502378,-0.6855319815953964,-0.07438716541756277,3413,
"MGC,XMMO,GSLC,XLF","large_growth,momentum,quality,sector",MGC,XMMO,GSLC,quality,XLF,sector,2015-12-02,2026-06-23,2653,1.1141354342460232,0.13605666877673306,-0.14459211042658898,0.9409688286264453,5.563780273878942,-0.39105939998381034,-0.6510838806320386,0.8809123265947452,-0.07447400217230077,3414,
"VONG,PDP,SCHD,EFA","large_growth,momentum,dividend_growth,international",VONG,PDP,SCHD,dividend_growth,EFA,international,2015-12-02,2026-06-23,2653,1.103819306423179,0.12709121366785592,-0.1276333772773506,0.9957521800248492,4.27612402018286,-0.574095321347547,-1.655088488140472,1.991837235061604,-0.07456384612303302,3415,
"IWY,XMMO,SPHQ,EFG","large_growth,momentum,quality,international",IWY,XMMO,SPHQ,quality,EFG,international,2015-12-02,2026-06-23,2653,1.1328356819539755,0.14244406192934767,-0.16129840272025722,0.8831089429719339,5.201701847288485,-0.05926658704719846,0.06421412457944038,-0.2134758021551605,-0.07465917367292736,3416,
"IUSG,MTUM,XLI,SCHD","large_growth,momentum,sector,dividend_growth",IUSG,MTUM,XLI,sector,SCHD,dividend_growth,2015-12-02,2026-06-23,2653,1.1379223704119186,0.13788782240883113,-0.156876952998011,0.8789552561655081,4.792750798810948,0.03098498065130873,-0.4460204832522571,0.07616249716543508,-0.07471313037034484,3417,
"MGC,XMMO,ITA,SPGP","large_growth,momentum,sector,multifactor",MGC,XMMO,ITA,sector,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1319112053030147,0.14605129755805257,-0.16606583286160537,0.8794783071347834,5.547439740789936,-0.07566929535924284,0.46817367237777824,-0.5257784279935291,-0.07474129321527345,3418,
"IWY,PDP,OEF,QUAL","large_growth,momentum,broad_control,quality",IWY,PDP,OEF,broad_control,QUAL,quality,2015-12-02,2026-06-23,2653,1.1134554437652948,0.1490254132438129,-0.16281288847874,0.9153170528220961,5.096763728459627,-0.4031242644655283,0.8012327101515405,-0.31268604019658,-0.07490355353057661,3419,
"IWY,XMMO,OEF,IMTM","large_growth,momentum,broad_control,international",IWY,XMMO,OEF,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1667871774598673,0.14902185825600944,-0.18448503181574907,0.8077720820453456,5.10925981512115,0.5431244814151807,0.8008346016237555,-1.7323748601736024,-0.07509779100931047,3420,
"IUSG,SPMO,VIG,SPGP","large_growth,momentum,dividend_growth,multifactor",IUSG,SPMO,VIG,dividend_growth,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1407159795669757,0.1415229150270405,-0.16321827501270988,0.8670776297324552,5.444308597335465,0.08055113904009328,-0.03894134526310904,-0.3392419152245686,-0.07525989831510585,3421,
"IUSG,MTUM,EQWL,XLI","large_growth,momentum,broad_control,sector",IUSG,MTUM,EQWL,broad_control,XLI,sector,2015-12-02,2026-06-23,2653,1.1508741410447145,0.14353167812048584,-0.17021358954577973,0.8432445288505143,5.076391907200975,0.2607843115413341,0.18601180844964174,-0.7974877693788638,-0.07539043850764834,3422,
"IWY,MTUM,XLI,GSLC","large_growth,momentum,sector,quality",IWY,MTUM,XLI,sector,GSLC,quality,2015-12-02,2026-06-23,2653,1.1433272658479101,0.14623727730030622,-0.171010359161651,0.855136952037347,5.137833699161086,0.12688239807285887,0.4890007821963317,-0.8496821877231799,-0.07555738163508455,3423,
"VUG,PDP,DGRW,SPGP","large_growth,momentum,dividend_growth,multifactor",VUG,PDP,DGRW,dividend_growth,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.0967824296043869,0.14168535630786816,-0.14561978139422482,0.9729815204453212,4.789843625093983,-0.6989484885600104,-0.020750211358590485,0.813592128463898,-0.0756367341524829,3424,
"VONG,PDP,EQWL,XLY","large_growth,momentum,broad_control,sector",VONG,PDP,EQWL,broad_control,XLY,sector,2015-12-02,2026-06-23,2653,1.1016406103962448,0.14420447154372318,-0.15120984364131607,0.9536711901229771,5.122992776983339,-0.6127512629478757,0.26135518908436556,0.44740089616346024,-0.07617900220641463,3425,
"IWF,XMMO,XLY,INDA","large_growth,momentum,sector,international",IWF,XMMO,XLY,sector,INDA,international,2015-12-02,2026-06-23,2653,1.1107349552135248,0.13920088993904023,-0.14777709256017327,0.9419652770767506,4.995002651278057,-0.4513930662081792,-0.29897542705713825,0.6722719786345788,-0.0761891429675916,3426,
"SPYG,XMMO,OEF,EFG","large_growth,momentum,broad_control,international",SPYG,XMMO,OEF,broad_control,EFG,international,2015-12-02,2026-06-23,2653,1.1250088405225984,0.14125456584822116,-0.15658838677343612,0.9020756184978067,5.27121124959721,-0.1981358563468294,-0.06899267101108598,0.09506576097655703,-0.07788957481587762,3427,
"MGK,MTUM,XLI,GSLC","large_growth,momentum,sector,quality",MGK,MTUM,XLI,sector,GSLC,quality,2015-12-02,2026-06-23,2653,1.146906894339075,0.14750717563299642,-0.17440244196642465,0.8457861826349541,5.11873480110119,0.19039465870706257,0.6312114967227827,-1.071889191409326,-0.07808628682392396,3428,
"MGK,XMMO,OEF,IMTM","large_growth,momentum,broad_control,international",MGK,XMMO,OEF,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1700510659853058,0.15029236094573672,-0.18780365840035948,0.8002632229098741,5.086909483588024,0.6010346637763627,0.9431129956201767,-1.9497699274997,-0.0786871306455027,3429,
"IUSG,XMMO,QUAL,INDA","large_growth,momentum,quality,international",IUSG,XMMO,QUAL,quality,INDA,international,2015-12-02,2026-06-23,2653,1.1328617492765387,0.13631743950101938,-0.15279992222073357,0.8921302937844188,4.870812425854065,-0.058804082463621246,-0.6218812349763218,0.3432387582991799,-0.07896051836295605,3430,
"MGK,XMMO,DGRW,LRGF","large_growth,momentum,dividend_growth,multifactor",MGK,XMMO,DGRW,dividend_growth,LRGF,multifactor,2015-12-02,2026-06-23,2653,1.1588245440499414,0.14735016012144597,-0.17906880829570962,0.8228689380571278,5.474312778299272,0.40184589630109907,0.6136279725031527,-1.3775713754270955,-0.07903376616684593,3431,
"VONG,MTUM,OEF,GSLC","large_growth,momentum,broad_control,quality",VONG,MTUM,OEF,broad_control,GSLC,quality,2015-12-02,2026-06-23,2653,1.1141180245816602,0.14661174032679902,-0.1598601672952195,0.9171249023907616,5.21769788491179,-0.391368294368607,0.5309353632493409,-0.11926053596438561,-0.07916005244285361,3432,
