combo,start,end,n_obs,sharpe,cagr,maxdd,calmar,ulcer,z_sharpe,z_cagr,z_maxdd,blended_score,combo_rank,avg_corr
"IWF,IYW,MGK,XMMO",2015-12-02,2026-06-23,2653,1.2565108739937472,0.20056512551106476,-0.21043601724637137,0.9530931450591459,6.1881467927323355,0.2618373570932745,-0.3555910964696009,0.16727132123393335,0.057695613852543653,1740,
"IWF,IWY,VONG,XMMO",2015-12-02,2026-06-23,2653,1.245275513551969,0.1868424230772754,-0.1696508323833102,1.1013351390762551,5.538693013257944,0.0032798481033284033,-0.8769961627748812,1.5880794235805393,0.056156959935307726,1741,
"IYW,SPMO,SPYG,XLK",2015-12-02,2026-06-23,2653,1.25872070495384,0.20885033750968174,-0.22794729218243837,0.9162220595387801,6.672999809169139,0.3126918349083225,-0.04078783287516574,-0.4427580655426557,0.05555795448308036,1742,
"DGRW,IGM,QQQ,XLK",2015-12-02,2026-06-23,2653,1.2490812686328523,0.20194903822240184,-0.20075988254409877,1.0059232734310943,6.001605926713874,0.09086106622607043,-0.3030082249472474,0.5043528038984258,0.055398626408546175,1743,
"IUSG,IWY,SMH,SPYG",2015-12-02,2026-06-23,2653,1.2597666647131782,0.22020383347834271,-0.248362863256097,0.8866214159050084,7.105895483504625,0.33676233547478285,0.39059733683894077,-1.153962609370977,0.05476784691487824,1744,
"QQQ,SOXX,VONG,XLK",2015-12-02,2026-06-23,2653,1.2386842323158878,0.238386756959436,-0.2434124097018081,0.979353342138436,7.456026268573323,-0.14840422703468764,1.0814720729943401,-0.9815067398232451,0.05393816041630917,1745,
"DGRW,IGM,IUSG,XMMO",2015-12-02,2026-06-23,2653,1.25428159304276,0.17796248820675098,-0.17036543272150048,1.044592705009998,5.593781716459379,0.21053527982455775,-1.214396398063217,1.5631853363317172,0.05358578775965722,1746,
"IWF,MGK,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2457785441150506,0.1880976496120741,-0.17314512388190959,1.086358341459056,5.493166374352136,0.014856008032523326,-0.8293028255650516,1.4663509653219773,0.05190734941114164,1747,
"FTEC,SPMO,SPYG,VUG",2015-12-02,2026-06-23,2653,1.2518208847404126,0.19595470207089472,-0.19604984556691168,0.9995146974192107,5.902818882372894,0.1539074028371845,-0.5307678264989695,0.6684334307733201,0.051410039623565426,1748,
"FTEC,IGM,VGT,VUG",2015-12-02,2026-06-23,2653,1.2347642763059574,0.22700988505920772,-0.2187433415248012,1.037791063612646,6.832348502467959,-0.2386135324263495,0.6491987160439651,-0.12212576457660017,0.05102769568469473,1749,
"DGRW,IWF,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2502586729352447,0.16977875489560756,-0.15072051604634681,1.1264475424394136,4.842591765678286,0.11795647852531803,-1.5253438976763212,2.247543072497372,0.05088368445923708,1750,
"MGK,VONG,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2462616446845964,0.18877120298551175,-0.17556431458431712,1.075225357912082,5.537387130711237,0.02597352228590867,-0.8037106258484226,1.3820751244095764,0.04828859827034285,1751,
"IYW,MGK,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2564184032307188,0.2012295191372937,-0.21274929431147319,0.9458528160506418,6.246771284052848,0.25970934257456824,-0.33034692868208676,0.08668512778882295,0.04808761824042268,1752,
"IYW,VONG,VUG,XLK",2015-12-02,2026-06-23,2653,1.2399833825193494,0.21638582753435953,-0.2104555190917674,1.0281784410700403,6.538160042722341,-0.11850709626158222,0.2455291440407975,0.16659194758287765,0.04772358459802367,1753,
"IUSG,IWY,MGK,SMH",2015-12-02,2026-06-23,2653,1.2594730989774825,0.22432346488936594,-0.2556433402767746,0.8774860500825098,7.023182780607619,0.3300065552984706,0.5471260307592342,-1.4075880563233003,0.04762347561234548,1754,
"MGC,VONG,VUG,XLK",2015-12-02,2026-06-23,2653,1.2407412446477597,0.19304727308112546,-0.17369029660896435,1.1114453533103246,5.781632926374535,-0.10106653927233228,-0.6412379188516112,1.447359122318727,0.046567179172095935,1755,
"IYW,SPYG,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2556420871941458,0.1961991262458047,-0.20349102543641395,0.9641659912275208,6.313623633174011,0.24184410882034946,-0.5214807342705644,0.40920967869017816,0.04631976986704106,1756,
"IGM,IWY,SOXX,VGT",2015-12-02,2026-06-23,2653,1.2357418392023358,0.2444280919375572,-0.24958126795841726,0.9793527131943307,7.928279586174747,-0.2161170376607044,1.311017432593737,-1.1964074157095084,0.045965227805867204,1757,
"DGRW,IGM,MGC,VUG",2015-12-02,2026-06-23,2653,1.247642934968344,0.17575374194792293,-0.15689099139599566,1.120228385225238,5.339369740747957,0.05776092926840013,-1.2983194806406015,2.0325860629472854,0.04590183303147671,1758,
"QQQ,SPMO,VGT,VONG",2015-12-02,2026-06-23,2653,1.2460065001654699,0.20212437898393776,-0.19735525391399225,1.0241651791647963,5.860953826851039,0.020101923271381567,-0.2963460123228929,0.6229577326091374,0.04573870446065041,1759,
"FTEC,IGM,IWF,VGT",2015-12-02,2026-06-23,2653,1.2335218492625617,0.22630635702280744,-0.21643465336104595,1.045610550383048,6.789111996762684,-0.2672053024106601,0.6224676050083076,-0.04169943183178923,0.04479774393080436,1760,
"IGM,MGK,SOXX,VGT",2015-12-02,2026-06-23,2653,1.2363591045817464,0.24569960143788516,-0.2529118137222619,0.9714832922265272,7.844237487244812,-0.20191201062012423,1.3593294541161052,-1.3124315657138506,0.04435651778199934,1761,
"FTEC,IWF,VGT,XMMO",2015-12-02,2026-06-23,2653,1.2508560027913824,0.2102594948360752,-0.21899274904366386,0.9601208065302318,6.323016362603338,0.13170273263515445,0.0127542280088189,-0.13081421909203292,0.043514790901816314,1762,
"IUSG,SOXX,SPMO,VGT",2015-12-02,2026-06-23,2653,1.2481606826270704,0.2243771645156616,-0.23775582706017248,0.9437294020931611,7.350163788998722,0.06967577130834805,0.5491663910559281,-0.7844518907202308,0.042697424826906305,1763,
"IWF,IYW,QQQ,SOXX",2015-12-02,2026-06-23,2653,1.2382672252877311,0.23829068428599864,-0.24420046140365836,0.9757994842282833,7.527876768235747,-0.1580007414491741,1.077821714844739,-1.0089596065153108,0.0425542224257725,1764,
"MGK,SOXX,SPMO,SPYG",2015-12-02,2026-06-23,2653,1.2533286388318474,0.21466706749673437,-0.23047002746386722,0.9314316046167417,6.924990685411128,0.18860510070552983,0.18022348025447368,-0.5306410245132805,0.0422413895264509,1765,
"DGRW,IGM,IWF,MGC",2015-12-02,2026-06-23,2653,1.2468594507604658,0.175077880396451,-0.15514183998397904,1.1285020237901695,5.290071509858691,0.03973073556240334,-1.3239993814297275,2.0935201621004085,0.04136958577236516,1766,
"FTEC,IGM,IYW,XLK",2015-12-02,2026-06-23,2653,1.2394674174650646,0.24124185996248793,-0.2512039518509021,0.9603426147757141,7.607994938488984,-0.13038091551758596,1.1899539975858955,-1.252935844591975,0.04120857259858063,1767,
"DGRW,IYW,QQQ,SPMO",2015-12-02,2026-06-23,2653,1.260255577401356,0.1853350573096031,-0.19426720269644776,0.9540213414160207,5.68062125112219,0.3480136030619587,-0.9342697320176454,0.7305342510209067,0.0398327321298671,1768,
"IYW,QQQ,SOXX,VUG",2015-12-02,2026-06-23,2653,1.2387002283698632,0.23897202336565337,-0.24642416670450462,0.969758877797942,7.597168514594334,-0.14803611246542395,1.1037097387028543,-1.0864254441541874,0.0398097765473068,1769,
"FTEC,MGK,SOXX,XMMO",2015-12-02,2026-06-23,2653,1.2523279673659193,0.23103703652293706,-0.25596431612557025,0.9026142394379518,7.424552543923777,0.16557681221505963,0.8022135603210608,-1.418769692207939,0.039698535762260234,1770,
"IGM,IWY,SOXX,SPYG",2015-12-02,2026-06-23,2653,1.2408962131655983,0.2296161579354019,-0.23477414053157397,0.9780300224526713,7.596854914487324,-0.09750027416211683,0.7482261407351551,-0.680580732781031,0.039601558583281904,1771,
"SOXX,SPYG,VUG,XLK",2015-12-02,2026-06-23,2653,1.2431085802373638,0.23085473071143592,-0.24046249956437432,0.960044627040208,7.4957154351416895,-0.04658743322467473,0.7952867050465826,-0.8787425562469607,0.03954378365224523,1772,
"IGM,IUSG,SOXX,VGT",2015-12-02,2026-06-23,2653,1.2364561953250954,0.2405497927284428,-0.24536904344788873,0.980359173872439,7.938829736656334,-0.1996776772512568,1.1636583489120234,-1.049668771921179,0.0393249116637428,1773,
"IGM,MGK,SOXX,SPYG",2015-12-02,2026-06-23,2653,1.2416075953944168,0.23088794260971235,-0.23811080967152937,0.9696659422065682,7.509354828308693,-0.08112935148667849,0.7965486177133113,-0.7968181990280501,0.039036269765044124,1774,
"DGRW,FTEC,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2554423467936096,0.18079072247698158,-0.1790816209902491,1.0095437012312143,5.464697143049216,0.23724751570925742,-1.1069353724881514,1.2595449101476348,0.03845212813771026,1775,
"MGC,SOXX,VGT,VONG",2015-12-02,2026-06-23,2653,1.2379698007861348,0.2210795613518599,-0.21620801050794425,1.0225317777656378,7.271493744893364,-0.16484532277291736,0.4238713185608142,-0.03380401580984314,0.03797793101981696,1776,
"IWF,VONG,VUG,XLK",2015-12-02,2026-06-23,2653,1.2377758430244028,0.2043375182000693,-0.18860742751137904,1.0834012260081392,5.7048397682656224,-0.16930884096466337,-0.21225601581546083,0.9277003167726149,0.03720883812755307,1777,
"IGM,IYW,MGC,VGT",2015-12-02,2026-06-23,2653,1.2409191832612791,0.2162073273234415,-0.21340666805718767,1.013123578994745,7.069255568680753,-0.09697166711374654,0.23874688560749838,0.06378460772701522,0.035895153670779285,1778,
"IUSG,VONG,XLK,XMMO",2015-12-02,2026-06-23,2653,1.2550184295964875,0.19545138597370815,-0.20275776558159267,0.9639649826139738,5.97819437185696,0.22749197870856447,-0.5498917246008399,0.43475379590709295,0.03572923115544885,1779,
"FTEC,IWY,SOXX,XMMO",2015-12-02,2026-06-23,2653,1.2512803795030727,0.22975059164538858,-0.2527403333304122,0.909038096998279,7.503226348365614,0.14146884436931567,0.7533340571829148,-1.3064578100240898,0.0354430773347143,1780,
"IYW,MGK,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2549358668420512,0.2002991739237412,-0.21061325118040042,0.9510283555338847,6.2785466837198145,0.2255919755682095,-0.36569613996897715,0.161097132975998,0.035306572388611214,1781,
"IGM,IYW,SPYG,VONG",2015-12-02,2026-06-23,2653,1.2384852215302575,0.21231347007087154,-0.20316208604725713,1.0450447433458905,6.694902397990811,-0.1529840296374905,0.09079666160785856,0.4206687354742565,0.034880730758463624,1782,
"IWY,IYW,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2540788649810555,0.199029650730836,-0.2072450567288426,0.9603589773011785,6.325803796470643,0.20586993215651406,-0.41393269015044415,0.27843282688348014,0.034441724409819824,1783,
"FTEC,IWF,SPMO,SPYG",2015-12-02,2026-06-23,2653,1.2495430922961528,0.19523952935835887,-0.1936858638424902,1.0080215741357983,5.8542305271467034,0.10148893852214526,-0.5579413863279216,0.7507859908790203,0.033519251538500244,1784,
"FTEC,SOXX,SPYG,XMMO",2015-12-02,2026-06-23,2653,1.2513002122066998,0.22688573099209108,-0.24852232240051228,0.9129390422581348,7.500707490112528,0.1419252511283997,0.6444813828576371,-1.1595175883453077,0.03240352275242944,1785,
"IWF,SOXX,SPYG,XLK",2015-12-02,2026-06-23,2653,1.2418267525687157,0.23014746775795847,-0.23821650120849291,0.9661273110401691,7.423688081636951,-0.07608592334232732,0.7684136828461481,-0.8005001093239448,0.03238112131789178,1786,
"FTEC,QQQ,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2530322794925033,0.2162272031993029,-0.23396263769345269,0.9241954413362894,6.401868762443382,0.18178503178617453,0.23950208542483636,-0.6523109134495452,0.03228095883062915,1787,
"IWF,IYW,VONG,XLK",2015-12-02,2026-06-23,2653,1.2379017985737732,0.2156614439602389,-0.20812416029568384,1.0362153228815278,6.49590176187931,-0.1664102465441777,0.2180056101510862,0.24780804303700385,0.03175816838063779,1788,
"DGRW,FTEC,SOXX,VUG",2015-12-02,2026-06-23,2653,1.244000444835644,0.2151542886407043,-0.21770890616181196,0.9882659025478316,6.949454071136055,-0.026063099351931275,0.1987358377221584,-0.08608978361871795,0.029371244916938287,1789,
"IYW,MGC,QQQ,XMMO",2015-12-02,2026-06-23,2653,1.2584003362162581,0.1936627305340839,-0.20658641043712386,0.9374417713358092,6.2240015286381105,0.30531924164113927,-0.6178531201491549,0.30137767783846736,0.027579220343516626,1790,
"FTEC,IWY,SPMO,VUG",2015-12-02,2026-06-23,2653,1.249279558939865,0.1987600632039852,-0.19987710425647537,0.9944113606376005,5.930219829817372,0.09542428857249707,-0.4241758840833394,0.5351056017058219,0.02748049940241111,1791,
"IWY,SOXX,SPMO,SPYG",2015-12-02,2026-06-23,2653,1.2513439214664408,0.21336263856154392,-0.22719832657009698,0.9391030373444041,7.025257067645882,0.14293112516127826,0.13066065844695524,-0.4166668166255173,0.027330396789622236,1792,
"IYW,MGC,SOXX,XLK",2015-12-02,2026-06-23,2653,1.2428874300040575,0.2362104704024348,-0.2508051096048218,0.9418088442241753,8.167920726862839,-0.051676727309410336,0.9987823227773229,-1.2390416254854117,0.02598800808140936,1793,
"DGRW,FTEC,IWF,SOXX",2015-12-02,2026-06-23,2653,1.2429624957415026,0.21446074727273357,-0.21541151274155793,0.9955862829394589,6.880043052151985,-0.049949251792725954,0.17238417814949092,-0.006056918823956814,0.025529243783692934,1794,
"IGM,IUSG,IYW,VUG",2015-12-02,2026-06-23,2653,1.2390798449678253,0.21218057010678337,-0.20529013394272083,1.0335643804781436,6.683689015875145,-0.13930005789477073,0.08574702106353446,0.3465352553341464,0.025381128438504257,1795,
"IUSG,IYW,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2554495734472304,0.1960458982215847,-0.20594873861034796,0.9519159939721733,6.322569848479979,0.2374138215049836,-0.5273027557356328,0.32359185441173405,0.0252344549141488,1796,
"IGM,IUSG,IWY,XMMO",2015-12-02,2026-06-23,2653,1.2522740415356202,0.19511773659844178,-0.19921915591402078,0.9794125253831057,6.296089119576541,0.16433582591785792,-0.5625689997565787,0.5580261386366634,0.025002440759288036,1797,
"IUSG,QQQ,SPMO,XMMO",2015-12-02,2026-06-23,2653,1.2586676510203396,0.1844196912842797,-0.19248038130534453,0.9581220175978474,5.662792583010376,0.3114709134292948,-0.9690497970544084,0.7927806357914955,0.023576644756623993,1798,
"DGRW,FTEC,SOXX,XMMO",2015-12-02,2026-06-23,2653,1.2499929230855908,0.21246565135535778,-0.22408697785743353,0.9481392153475809,7.061841083191372,0.1118408207769951,0.09657891135865056,-0.3082786978755241,0.023238344220987896,1799,
"IWY,MGK,SOXX,SPMO",2015-12-02,2026-06-23,2653,1.251425001810739,0.21747854152669066,-0.23471618628370547,0.9265596249242931,6.948112852392965,0.14479701384000823,0.2870476870809231,-0.6785618167159588,0.02280044970108927,1800,
"FTEC,IGM,VGT,VONG",2015-12-02,2026-06-23,2653,1.2319108125562876,0.22602627496128003,-0.21660293026911479,1.0435051579424959,6.87748045269995,-0.30427982617197025,0.6118256628277328,-0.04756158975076878,0.021895467812180932,1801,
"FTEC,MGC,QQQ,SPMO",2015-12-02,2026-06-23,2653,1.253252770672573,0.19249645313665642,-0.1970139739631443,0.977070048709677,5.851873591567038,0.1868591591867576,-0.662166763665806,0.6348466898606808,0.021748888465773192,1802,
"IUSG,IYW,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2570361769771647,0.2077613477577649,-0.2282385688343249,0.9102815042122696,6.698023890105125,0.27392606858243973,-0.08216487041886926,-0.4529050889879162,0.021732555367975845,1803,
"FTEC,IWF,MGK,SPMO",2015-12-02,2026-06-23,2653,1.248829696899064,0.19933245992869275,-0.2009424297456591,0.9919879050979719,5.798922734854626,0.08507168713514968,-0.40242721222813765,0.4979935206462242,0.021406384028378397,1804,
"IGM,IWY,IYW,VUG",2015-12-02,2026-06-23,2653,1.2357594116760706,0.21599342454695214,-0.20664995508886827,1.0452139922027361,6.680605721134189,-0.21571264520180605,0.23061947834960297,0.29916401235276746,0.021162323374531354,1805,
"IGM,IUSG,IWF,IYW",2015-12-02,2026-06-23,2653,1.238333754940606,0.2114961275921421,-0.20360987912125253,1.0387321504483247,6.626966666652099,-0.15646970544811192,0.0597410797082832,0.40506924684024576,0.020701320556478157,1806,
"MGC,SOXX,SPYG,XMMO",2015-12-02,2026-06-23,2653,1.2496654329275148,0.2044583606927528,-0.2108405610956364,0.9697297314628723,6.992656526197197,0.10430434342678754,-0.20766450855119198,0.15317847892562725,0.020488514933161634,1807,
"IWF,MGC,VONG,XLK",2015-12-02,2026-06-23,2653,1.238107016163412,0.19232552463329378,-0.17196130466657275,1.118423269736215,5.744889739875151,-0.16168760777767968,-0.6686613290081116,1.5075909385748025,0.02007598512368719,1808,
"DGRW,FTEC,IGM,MGC",2015-12-02,2026-06-23,2653,1.2457598752049903,0.1859726090259044,-0.1743840443943041,1.0664542715008782,5.954392185401072,0.014426383464111552,-0.9100454440892993,1.4231914624759376,0.018837851000453487,1809,
"IGM,IWF,IWY,IYW",2015-12-02,2026-06-23,2653,1.2348054930306618,0.21530226925028884,-0.20431334065051387,1.0537846846651682,6.621336382800299,-0.23766501869387882,0.20435847946671287,0.38056319534582483,0.01858767356223942,1810,
"IGM,IUSG,MGK,XMMO",2015-12-02,2026-06-23,2653,1.252469921252123,0.196370207639726,-0.20256321048439438,0.9694268133396046,6.256296125344384,0.16884357373984388,-0.514980359729068,0.44153139074650044,0.01823395710050163,1811,
"FTEC,VGT,VONG,XMMO",2015-12-02,2026-06-23,2653,1.2490285912063386,0.20998249604243657,-0.21916700839312778,0.9580935451095969,6.407698218573414,0.08964880924063887,0.0022294370603534413,-0.1368847835987103,0.0181162790186834,1812,
"IYW,MGK,SPMO,XLK",2015-12-02,2026-06-23,2653,1.25598088486125,0.2128987524808097,-0.23552052260790446,0.9039498983926951,6.61725108933028,0.24964080402314057,0.11303493539055773,-0.7065819806620255,0.01741448649633251,1813,
"IYW,QQQ,SOXX,VONG",2015-12-02,2026-06-23,2653,1.2364624028492044,0.2379977145915484,-0.24436319772938783,0.973950729091012,7.617038894729521,-0.1995348245160086,1.0666900967325412,-1.0146287506155245,0.01731386663865317,1814,
"SOXX,VGT,VUG,XLK",2015-12-02,2026-06-23,2653,1.235531604061024,0.24558692197461207,-0.25531405172514154,0.9619013145386873,7.8637179198132205,-0.22095514452175366,1.3550481076901646,-1.396116835983339,0.01681349284950473,1815,
"FTEC,MGK,SPMO,VUG",2015-12-02,2026-06-23,2653,1.2491739462959004,0.20000513617880755,-0.20328416747338285,0.9838697162925655,5.848574058586843,0.09299384210103244,-0.37686833951444554,0.41641586080989423,0.01671959135816141,1816,
"DGRW,IGM,MGC,VONG",2015-12-02,2026-06-23,2653,1.2449018057515178,0.1748148731746677,-0.1550525994083623,1.1274552883454567,5.38789347320434,-0.005320228278334414,-1.333992551402941,2.0966289804941476,0.016467916538780047,1817,
"FTEC,SOXX,VGT,XMMO",2015-12-02,2026-06-23,2653,1.2438454717733785,0.2416648914055768,-0.26280854344368204,0.9195473185115985,7.878519772936461,-0.029629469042302,1.2060274159739424,-1.6571977797727075,0.015553934316490159,1818,
"MGC,MGK,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2560421767485594,0.1894676866043674,-0.19758704125504484,0.9589074536512899,5.872329346416159,0.25105130418343047,-0.777247173097615,0.614883101262127,0.015328120414856122,1819,
"IUSG,IWF,IYW,XMMO",2015-12-02,2026-06-23,2653,1.2537795006281949,0.19534344005517013,-0.20361490916960914,0.9593768985376755,6.269432354064394,0.19898070935346052,-0.5539932162045721,0.4048940181761054,0.014271193450579728,1820,
"IGM,MGC,SPYG,XLK",2015-12-02,2026-06-23,2653,1.2440974667957658,0.20162382332877438,-0.19792519885143992,1.018686981237344,6.488597208457259,-0.02383034888020474,-0.31536502521989385,0.603102915529456,0.014095901099820687,1821,
"QQQ,SOXX,VGT,XMMO",2015-12-02,2026-06-23,2653,1.2450468191022588,0.23390340934623466,-0.25241736145296306,0.9266534124271067,7.408028703605051,-0.0019830597974316833,0.9111236907562392,-1.2952066397314816,0.01330424938185959,1822,
"IGM,IYW,QQQ,XLK",2015-12-02,2026-06-23,2653,1.2383629027521976,0.23341361297239982,-0.2406051841266718,0.9701104895957444,7.161257620965472,-0.15579893163567313,0.8925134853679323,-0.883713169543743,0.013111945883794496,1823,
"IUSG,SPMO,VGT,XMMO",2015-12-02,2026-06-23,2653,1.2576009315800745,0.19081984520109563,-0.2027046306372633,0.9413689494965939,6.052019787670888,0.28692267372703045,-0.72587082458434,0.43660482489407415,0.01302105446702806,1824,
"IWF,SOXX,VGT,XLK",2015-12-02,2026-06-23,2653,1.234340413606404,0.2448769935239461,-0.25311133699121624,0.9674675043593329,7.802290187897247,-0.24836781528342358,1.3280738077898728,-1.3193822336607735,0.010361787963095337,1825,
"IYW,SOXX,SPYG,VUG",2015-12-02,2026-06-23,2653,1.2414936440940876,0.23049132216428547,-0.24144526001436684,0.9546317958388184,7.6672040879575825,-0.08375169409081325,0.7814787063278813,-0.912978370420744,0.00997209076880895,1826,
"DGRW,SPMO,VGT,XLK",2015-12-02,2026-06-23,2653,1.2565895668949323,0.1919930750250476,-0.20349936811742458,0.9434578436344945,5.9332935451318525,0.2636483039348158,-0.6812930180553033,0.4089190499038922,0.009220056531595355,1827,
"FTEC,IWF,IWY,SPMO",2015-12-02,2026-06-23,2653,1.2469818951724285,0.1980425638743315,-0.19753037242827137,1.0025929756511045,5.883986418458294,0.04254852875300746,-0.451437845592533,0.6168572379124952,0.009214358281242882,1828,
"IWF,IYW,SOXX,SPYG",2015-12-02,2026-06-23,2653,1.2406573759308122,0.2297985262231872,-0.2392033178469621,0.9606828546174601,7.591818500206247,-0.10299659631398318,0.7551553698460722,-0.8348772264113146,0.00807286751456715,1829,
"FTEC,IUSG,SPMO,VUG",2015-12-02,2026-06-23,2653,1.2492864961771861,0.19485525631690614,-0.1963588024702498,0.9923428635007515,5.931851828242335,0.09558393407833501,-0.5725421482131781,0.6576704914115741,0.00756342085752891,1830,
"IGM,IWF,IYW,MGK",2015-12-02,2026-06-23,2653,1.2346959486774332,0.21654426851703623,-0.20779289999336154,1.0421158207232022,6.544559589313577,-0.24018594494644388,0.25154923603627816,0.2593479520286041,0.007241388743382329,1831,
"SOXX,SPYG,VONG,XLK",2015-12-02,2026-06-23,2653,1.2399067947874651,0.229855873640479,-0.23838772395388047,0.9642101943342851,7.514733755145253,-0.12026959718692362,0.7573343308823358,-0.8064648895442498,0.00577252276238896,1832,
"FTEC,SPMO,SPYG,VONG",2015-12-02,2026-06-23,2653,1.2474230761156548,0.19496324525475894,-0.1938758906723351,1.0056085085084745,5.947834721583994,0.052701353514219874,-0.5684390220561367,0.7441661444712283,0.004652199034514609,1833,
"QQQ,VGT,VUG,XMMO",2015-12-02,2026-06-23,2653,1.2493235445062758,0.20309385316118278,-0.21040975323119027,0.9652302236105517,6.014365531388491,0.09643652120549552,-0.2595100647311828,0.16818626438534381,0.0040024940604616865,1834,
"MGC,VGT,XLK,XMMO",2015-12-02,2026-06-23,2653,1.2552128365678283,0.20032913268903974,-0.215691874164603,0.9287745932244098,6.363505724782156,0.23196583448743807,-0.364557832694424,-0.015823695235178733,0.00345082838835609,1835,
"IGM,IWY,MGC,VUG",2015-12-02,2026-06-23,2653,1.2350536085051138,0.19264770502456963,-0.17019546722353604,1.1319203041497259,5.9419962318359785,-0.2319551779327735,-0.6564198270819448,1.569106318605993,0.0009177266302284326,1836,
"DGRW,IYW,SPMO,VGT",2015-12-02,2026-06-23,2653,1.2567320078457185,0.19168618448413088,-0.2045528221396605,0.9370987037922909,6.1552466571598385,0.2669262741970328,-0.6929535698749751,0.3722205277501282,2.1171686049509253e-05,1837,
"IWY,IYW,SPMO,XLK",2015-12-02,2026-06-23,2653,1.2537552772735645,0.2115888954699301,-0.23222397550501014,0.9111414745604729,6.707577206529159,0.19842326126222531,0.06326586950114158,-0.5917422208500865,-0.00015705268856218424,1838,
"DGRW,FTEC,SOXX,VONG",2015-12-02,2026-06-23,2653,1.2410403825593175,0.21417828961117036,-0.2155868883866928,0.9934662131539471,6.972720981932278,-0.09418252752587924,0.1616519731434883,-0.012166371028194805,-0.001028946025532091,1839,
"IWF,IYW,MGC,VUG",2015-12-02,2026-06-23,2653,1.2371849008186553,0.19288788986219108,-0.17448257654623764,1.105485107340079,5.915192131258749,-0.18290809712265457,-0.6472938118681213,1.4197589592206783,-0.0016904002776280125,1840,
"FTEC,MGK,SPMO,VONG",2015-12-02,2026-06-23,2653,1.2471884389507686,0.1990651342253662,-0.20112187936990125,0.9897736380001089,5.887685495749128,0.047301686882799204,-0.4125844663652584,0.4917421457672733,-0.0017760673147232536,1841,
"IGM,IUSG,IYW,VONG",2015-12-02,2026-06-23,2653,1.236526056578287,0.21121819808051256,-0.20351627659568472,1.0378442531165646,6.7215076110939895,-0.19806997167797136,0.0491809253845571,0.4083300197697635,-0.0026147042696658407,1842,
"IGM,IWF,IWY,VUG",2015-12-02,2026-06-23,2653,1.2323554731849837,0.20392711442144784,-0.18507388458423601,1.1018686665574948,5.833289037151151,-0.2940469239791709,-0.22784963598149718,1.0507961526191596,-0.0052191222602026854,1843,
"IGM,MGC,MGK,XLK",2015-12-02,2026-06-23,2653,1.242743346537781,0.20569790302247037,-0.20514123334005646,1.0027135923546444,6.417837650608005,-0.05499249651148745,-0.16056710527126666,0.35172241296062656,-0.0053218972449984026,1844,
"IGM,IUSG,IWY,SOXX",2015-12-02,2026-06-23,2653,1.2382769058014387,0.2284880875664499,-0.23506078012604395,0.9720383274654766,7.625427267107764,-0.15777796537332558,0.7053642038565874,-0.6905662179429517,-0.005392965118276916,1845,
"IYW,SOXX,VGT,VUG",2015-12-02,2026-06-23,2653,1.2345098878065455,0.24523694984942557,-0.25624357707993306,0.9570462317302335,8.02289656582421,-0.24446773328305427,1.341750636582101,-1.4284981322765555,-0.005408302122207942,1846,
"IGM,IWY,IYW,VONG",2015-12-02,2026-06-23,2653,1.233086965367971,0.21502460166314874,-0.20448595367342864,1.051537270900038,6.714993655868071,-0.27721321422336,0.19380827717367735,0.3745499828925458,-0.005554127381067628,1847,
"DGRW,IWF,MGC,SOXX",2015-12-02,2026-06-23,2653,1.2404735268738087,0.19209486082533545,-0.1792885784869151,1.0714283221301517,6.393939864238411,-0.1072274845400694,-0.6774255850766979,1.2523352606366251,-0.006374365665719028,1848,
"FTEC,IGM,SPYG,VUG",2015-12-02,2026-06-23,2653,1.2362733427173285,0.21208831220334834,-0.20507467128936524,1.0342004249958625,6.482399310536807,-0.20388563435432758,0.08224160815453747,0.3540411936955533,-0.006462095991691882,1849,
"DGRW,IUSG,SOXX,SPMO",2015-12-02,2026-06-23,2653,1.249371175779119,0.19505052628164843,-0.19888906177387708,0.9807001176535651,6.570588898078992,0.09753265188329509,-0.5651227095563154,0.5695254227622107,-0.006865402372804932,1850,
"DGRW,IGM,IYW,QQQ",2015-12-02,2026-06-23,2653,1.2446937146734232,0.20153501652185124,-0.20178842128085356,0.998744205651673,6.245554573375906,-0.010108994163860314,-0.31873931095373753,0.4685222400388983,-0.006971842360271763,1851,
"IWF,IYW,SOXX,VGT",2015-12-02,2026-06-23,2653,1.2337068658285597,0.24454158520033764,-0.2540447168601156,0.9625926814096644,7.9590694467763745,-0.26294754649137175,1.3153296999835422,-1.3518978072631014,-0.0072544247032435005,1852,
"IWF,QQQ,VGT,XMMO",2015-12-02,2026-06-23,2653,1.2476107547855435,0.20238704399133778,-0.20809092990277733,0.9725894544557782,5.986025982002878,0.05702037199417182,-0.28636584505917223,0.2489656695536974,-0.007606433609926279,1853,
