window,variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
2011-05-31_2025-02-02,x100_1_x200_0_x221_0,0.10326115090008892,0.10322050267028295,0.09914956413188614,0.738485371180119,-0.14843634553149662,4.4456096663989175,3.824661611526953
2011-05-31_2025-02-02,x100_1_x200_0_x221_1,0.1234262219640172,0.12326211846957238,0.11689141149679445,0.7978526161618807,-0.12931643401803955,5.004461654952705,4.8974872235312645
2011-05-31_2025-02-02,x100_1_x200_1_x221_0,0.1139206204711265,0.1148663899450746,0.1177759429568828,0.7205749138102319,-0.1293164340180395,4.892860035707171,4.361115712467794
2011-05-31_2025-02-02,x100_1_x200_1_x221_1,0.1334557905990894,0.134908005744364,0.1383639267943216,0.7582034434474391,-0.16857782233887106,6.243127111064927,5.529244196905438
2011-05-31_2025-02-02,baseline_buyhold,0.18492214217360914,0.19114815157580062,0.2066448256030427,0.7798315351256868,-0.35118716676963335,9.133358353913428,10.13735042465071
2002-06-11_2020-12-26,x100_0_x200_0_x221_0,0.08852810719778992,0.08845212497965389,0.08492529451470932,0.6882769770027681,-0.10643362882493909,4.530091343492538,4.816183134904384
2002-06-11_2020-12-26,x100_0_x200_0_x221_1,0.09467939555953753,0.09522096178916913,0.0973135402321661,0.6702146652312516,-0.12809847742780842,5.7949591196053785,5.346328786780692
2002-06-11_2020-12-26,x100_0_x200_1_x221_0,0.09948215754478973,0.10007126655519988,0.10204657983024693,0.6866596281008385,-0.14406786692917364,5.68449043655936,5.798144071706248
2002-06-11_2020-12-26,x100_0_x200_1_x221_1,0.10485211594047028,0.1068401033647151,0.11911055805981616,0.6451158034716515,-0.16004912765754303,7.248087694901985,6.346021547126758
2002-06-11_2020-12-26,x100_1_x200_0_x221_0,0.08757477618144072,0.08906376859872135,0.10083629775388749,0.5857391625273579,-0.14843634553149684,5.914500244168907,4.7386133538138875
2002-06-11_2020-12-26,x100_1_x200_0_x221_1,0.09314328197816657,0.09583260540823656,0.11608655006289241,0.567099335561013,-0.15921295195264562,7.2285020110771,5.2089958498590025
2002-06-11_2020-12-26,x100_1_x200_1_x221_0,0.09822365708303948,0.10068291017426732,0.1179235576502171,0.5993960119819808,-0.16205105574192896,6.951566477179635,5.676380159233884
2002-06-11_2020-12-26,x100_1_x200_1_x221_1,0.10300401821351302,0.10745174698378253,0.13685866699570193,0.5659250428488749,-0.18027846307559023,8.57842187429342,6.152163988761821
2002-06-11_2020-12-26,baseline_buyhold,0.1482162732437804,0.16316979424410366,0.22317504466088747,0.5967055790061744,-0.5340402878786303,12.15710678567285,12.952211309031886
2001-12-20_2022-11-18,x100_0_x200_0_x221_0,0.08461614828295749,0.0850326977071895,0.08704742712849538,0.632215098396335,-0.1493230089319737,4.899991963145952,5.459561903575437
2001-12-20_2022-11-18,x100_0_x200_0_x221_1,0.09381202299232982,0.09450880915545797,0.0981496932057492,0.6572492184996388,-0.12809847742780806,5.559753735059669,6.512963600034287
2001-12-20_2022-11-18,x100_0_x200_1_x221_0,0.08939354541686617,0.09076286481238884,0.1011724806174632,0.6005868833258663,-0.144067866929174,5.609785988843924,5.984725377268675
2001-12-20_2022-11-18,x100_0_x200_1_x221_1,0.09763898171578056,0.10023897626065728,0.11869021724911287,0.5917840399031057,-0.16004912765754242,7.118184700098971,7.006087739182086
2001-12-20_2022-11-18,x100_1_x200_0_x221_0,0.08548617102222877,0.08720137822187235,0.10145091286209734,0.5638330558900582,-0.14843634553149662,5.9936632853406895,5.551810982585521
2001-12-20_2022-11-18,x100_1_x200_0_x221_1,0.09415581129887007,0.09667748967014081,0.1154087481574017,0.5777507401709433,-0.15921295195264581,6.877652957710813,6.55587432942477
2001-12-20_2022-11-18,x100_1_x200_1_x221_0,0.08987667977525882,0.09293154532707165,0.11690024382174749,0.5383354496935978,-0.16205105574192813,6.832539723789923,6.040434318573044
2001-12-20_2022-11-18,x100_1_x200_1_x221_1,0.09758920018756845,0.1024076567753401,0.13597039224017993,0.5325251739175559,-0.18027846307559023,8.376695993714952,6.999450787602079
2001-12-20_2022-11-18,baseline_buyhold,0.10795706610248268,0.1293911097011998,0.23171199744886578,0.4289424405964712,-0.5340402878786299,15.63862082951565,8.518986451247885
2003-04-02_2009-03-28,x100_0_x200_0_x221_0,-0.000765987222333564,0.0017288365218244848,0.07055110179111532,-0.400718950667554,-0.12243282215735818,7.472774265970318,0.9954249761947368
2003-04-02_2009-03-28,x100_0_x200_0_x221_1,0.0009609428737917813,0.004090036490413255,0.0790156915664586,-0.32790908990266027,-0.1281219701102821,8.739812866593384,1.0057641924367835
2003-04-02_2009-03-28,x100_0_x200_1_x221_0,0.004588702951986656,0.007679399507629456,0.07866313468369986,-0.2837491867330288,-0.12171542026541626,8.393488616779274,1.0277753086129695
2003-04-02_2009-03-28,x100_0_x200_1_x221_1,0.005698264971785161,0.010040599476218224,0.09326020705515106,-0.21401840242514616,-0.1511589494967451,9.992709291257352,1.034587043910501
