scenario,strategy,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits,avg_trade_days,median_trade_days
base,SMA240,2025,0.08383560716294114,0.11798657958995099,0.13765752106937235,0.6391701587130154,-0.13501872894040712,7.906922077178144,0.7540106951871658,2,1,70.5,70.5
base,SMA250,2012,0.10065431999190877,0.10739430030818609,0.1466663229557193,0.5276896478242832,-0.11487151772715896,5.619072906449035,0.932,2,2,116.5,116.5
base,SMA250,2013,0.3315037030132648,0.2934485049348585,0.11827856380395425,2.22735630584357,-0.0585382356872344,1.3498413457614256,0.9920634920634921,1,0,250.0,250.0
base,SMA250,2014,0.19181420043769504,0.18507806559282414,0.13827769397779927,1.1214973372185557,-0.0824852221041139,2.4782671785160386,1.0,1,0,252.0,252.0
base,SMA250,2015,0.009706375413522261,0.0203009280335361,0.14592196592577455,-0.06646752533061047,-0.1275287025671445,5.979907906681349,0.8531746031746031,4,3,53.75,26.5
base,SMA250,2016,0.023991421477373542,0.027857485932437344,0.091228821923908,-0.02348505683159738,-0.049510858964957924,2.0751117733840556,0.623015873015873,4,3,39.25,16.0
base,SMA250,2017,0.32663555338675576,0.28924058408762254,0.10315909756772554,2.513017176380659,-0.048819361817442265,1.206727783317458,1.0,1,0,251.0,251.0
base,SMA250,2018,0.02024212724233454,0.036915407128653835,0.18304583988116319,0.03777964652539194,-0.15543118430221,7.134123026710938,0.8326693227091634,3,3,69.66666666666667,2.0
base,SMA250,2019,0.23128879967647786,0.21757878634063546,0.13731935796503578,1.366003956910407,-0.0897913482212812,3.002736771755652,0.8611111111111112,2,1,108.5,108.5
base,SMA250,2020,0.41594327714816637,0.37911451328804646,0.25432868635750483,1.372690270563121,-0.1831800399775176,8.333532577601677,0.9051383399209486,2,1,114.5,114.5
base,SMA250,2021,0.27419715702606173,0.2589816984349954,0.18218118217135468,1.2568899581495823,-0.10851539231447471,3.1514338595043148,1.0,1,0,252.0,252.0
base,SMA250,2022,-0.16772306245062152,-0.1808861121572315,0.08149132988228544,-2.587834956943976,-0.1939023545481963,17.79160771627631,0.07171314741035857,4,4,4.5,1.5
base,SMA250,2023,0.06424233104949661,0.0640463049704286,0.050645347388934954,0.6722494113618632,-0.044274523037679876,3.018820102643179,0.816,3,2,68.0,3.0
base,SMA250,2024,0.255782614218087,0.2440482370517495,0.180071281751877,1.1886861412287268,-0.13557740239176252,3.771639709336737,1.0,1,0,252.0,252.0
base,SMA250,2025,0.10024820138754897,0.13844128432755992,0.13905381222897936,0.7798512143557065,-0.12754247801953572,7.606952710393411,0.7700534759358288,3,2,48.0,45.0
base,SMA252,2012,0.12190769093418674,0.1267972050893163,0.14746084726195574,0.6564264812432662,-0.11487151772715896,5.33306253844801,0.94,2,2,117.5,117.5
base,SMA252,2013,0.3315037030132648,0.2934485049348585,0.11827856380395425,2.22735630584357,-0.0585382356872344,1.3498413457614256,0.9920634920634921,1,0,250.0,250.0
base,SMA252,2014,0.19181420043769504,0.18507806559282414,0.13827769397779927,1.1214973372185557,-0.0824852221041139,2.4782671785160386,1.0,1,0,252.0,252.0
base,SMA252,2015,0.009706375413522261,0.0203009280335361,0.14592196592577455,-0.06646752533061047,-0.1275287025671445,5.979907906681349,0.8531746031746031,4,3,53.75,26.5
base,SMA252,2016,0.023991421477373542,0.027857485932437344,0.091228821923908,-0.02348505683159738,-0.049510858964957924,2.0751117733840556,0.623015873015873,4,3,39.25,16.0
base,SMA252,2017,0.32663555338675576,0.28924058408762254,0.10315909756772554,2.513017176380659,-0.048819361817442265,1.206727783317458,1.0,1,0,251.0,251.0
base,SMA252,2018,0.02024212724233454,0.036915407128653835,0.18304583988116319,0.03777964652539194,-0.15543118430221,7.134123026710938,0.8326693227091634,3,3,69.66666666666667,2.0
base,SMA252,2019,0.23128879967647786,0.21757878634063546,0.13731935796503578,1.366003956910407,-0.0897913482212812,3.002736771755652,0.8611111111111112,2,1,108.5,108.5
base,SMA252,2020,0.41594327714816637,0.37911451328804646,0.25432868635750483,1.372690270563121,-0.1831800399775176,8.333532577601677,0.9051383399209486,2,1,114.5,114.5
base,SMA252,2021,0.27419715702606173,0.2589816984349954,0.18218118217135468,1.2568899581495823,-0.10851539231447471,3.1514338595043148,1.0,1,0,252.0,252.0
base,SMA252,2022,-0.16772306245062152,-0.1808861121572315,0.08149132988228544,-2.587834956943976,-0.1939023545481963,17.79160771627631,0.07171314741035857,4,4,4.5,1.5
base,SMA252,2023,0.06424233104949661,0.0640463049704286,0.050645347388934954,0.6722494113618632,-0.044274523037679876,3.018820102643179,0.816,3,2,68.0,3.0
base,SMA252,2024,0.255782614218087,0.2440482370517495,0.180071281751877,1.1886861412287268,-0.13557740239176252,3.771639709336737,1.0,1,0,252.0,252.0
base,SMA252,2025,0.10024820138754897,0.13844128432755992,0.13905381222897936,0.7798512143557065,-0.12754247801953572,7.606952710393411,0.7700534759358288,3,2,48.0,45.0
base,SMA300,2012,0.03020739192907973,0.03000000000000001,6.467138205073315e-19,15.842727037981815,0.0,0.0,0.968,2,1,121.0,121.0
base,SMA300,2013,0.07146305365419958,0.06942264204417442,0.02794903245072726,1.4105190265056426,-0.017371164320141425,0.21662601960552308,1.0,1,0,252.0,252.0
base,SMA300,2014,0.19181420043769504,0.18507806559282414,0.13827769397779927,1.1214973372185557,-0.0824852221041139,2.4782671785160386,1.0,1,0,252.0,252.0
base,SMA300,2015,0.01953948057294541,0.03087323426728937,0.15179270318558633,0.005752807934527178,-0.1356502316829127,6.263134443538662,0.9007936507936508,4,3,56.75,32.5
base,SMA300,2016,-0.005100233314199176,-0.00046732278830299845,0.09644669500518381,-0.3158980490380251,-0.06098887127668054,3.405666899394805,0.6190476190476191,4,3,39.0,15.0
base,SMA300,2017,0.32663555338675576,0.28924058408762254,0.10315909756772554,2.513017176380659,-0.048819361817442265,1.206727783317458,1.0,1,0,251.0,251.0
base,SMA300,2018,-0.0063620694803387945,0.01312385021748844,0.19747427885195437,-0.08545998942557749,-0.17598440526969766,7.561620788844639,0.8764940239043825,3,3,73.33333333333333,9.0
base,SMA300,2019,0.18772407538777514,0.18189328268310861,0.13993269345027856,1.0854738727449706,-0.10983208538920242,3.9712610680735847,0.8690476190476191,3,2,73.0,74.0
base,SMA300,2020,0.09869315574565496,0.11885687274398324,0.2236456437117934,0.3973109928243937,-0.1831800399775176,13.110931948430068,0.924901185770751,2,1,117.0,117.0
base,SMA300,2021,0.27419715702606173,0.2589816984349954,0.18218118217135468,1.2568899581495823,-0.10851539231447471,3.1514338595043148,1.0,1,0,252.0,252.0
base,SMA300,2022,-0.1632440961753321,-0.1738522357045801,0.09973759092112981,-2.043885698680869,-0.18937130189740886,17.436672417027744,0.12350597609561753,3,3,10.333333333333334,8.0
base,SMA300,2023,0.10193198427748817,0.10384583806494813,0.10957238615270636,0.6739456961540689,-0.10779925137080648,3.0213704887466006,0.776,1,0,194.0,194.0
base,SMA300,2024,0.255782614218087,0.2440482370517495,0.180071281751877,1.1886861412287268,-0.13557740239176252,3.771639709336737,1.0,1,0,252.0,252.0
base,SMA300,2025,0.1400248734904126,0.18871605369653044,0.155489367901937,1.0207518098383965,-0.139897460424675,7.00138549292491,0.839572192513369,3,2,52.333333333333336,46.0
base,M10,2012,0.1340775562587746,0.13747132425819286,0.1460854531144196,0.7356743739160483,-0.11637929013856578,5.114727815383654,0.84,3,2,70.0,19.0
base,M10,2013,0.3618712346586639,0.3157072612143279,0.11564167978997275,2.4706253120261357,-0.05853823568723486,1.3193442517711873,0.9246031746031746,2,1,116.5,116.5
base,M10,2014,0.19181420043769504,0.18507806559282414,0.13827769397779927,1.1214973372185557,-0.0824852221041139,2.4782671785160386,1.0,1,0,252.0,252.0
base,M10,2015,-0.04771325322435738,-0.03506562476337238,0.16643572119499142,-0.39093545722161,-0.15689813983267786,7.384425287586288,0.8333333333333334,2,1,105.0,105.0
base,M10,2016,-0.03439890737011042,-0.03422829921612487,0.03906201332061403,-1.6442649458170648,-0.04228305830955904,2.9049134416905567,0.6587301587301587,2,1,83.0,83.0
base,M10,2017,0.1940184293473537,0.18273284156330807,0.0964407944461478,1.583695389906743,-0.04881936181744197,1.1783524806217514,1.0,1,0,251.0,251.0
base,M10,2018,0.08556089641489062,0.10324179701215981,0.20394055688615068,0.3591330637242835,-0.14615839175654122,5.692900296134979,0.9203187250996016,1,1,231.0,231.0
base,M10,2019,0.12015827930993006,0.12248934968522385,0.13412103763155134,0.6895961388198072,-0.10983208538920258,2.7710027714840106,0.6785714285714286,1,0,171.0,171.0
base,M10,2020,0.11170191706371324,0.132187648278431,0.2307229605507441,0.44290194627576457,-0.18904489750521244,12.835406261699001,0.83399209486166,2,1,105.5,105.5
base,M10,2021,0.27419715702606173,0.2589816984349954,0.18218118217135468,1.2568899581495823,-0.10851539231447471,3.1514338595043148,1.0,1,0,252.0,252.0
base,M10,2022,-0.13090356775039524,-0.13358322359975644,0.12022866867680604,-1.360600806780074,-0.1798942626492012,13.502632272561254,0.15139442231075698,1,1,38.0,38.0
base,M10,2023,0.4028355094195055,0.35297092372643823,0.1523436420152174,2.120015771279625,-0.10779925137080691,3.1043985896783974,0.848,1,0,212.0,212.0
base,M10,2024,0.255782614218087,0.2440482370517495,0.180071281751877,1.1886861412287268,-0.13557740239176252,3.771639709336737,1.0,1,0,252.0,252.0
base,M10,2025,-0.10403616458080434,-0.1379015098853257,0.14159413224237588,-1.1857942643973254,-0.16345628540181192,13.45714387756055,0.7807486631016043,2,1,73.0,73.0
base,BuyAndHold,2012,0.18112550942741823,0.1795435360770052,0.1533006564175336,0.9754918183109708,-0.1163792901385657,5.200487435389248,1.0,1,0,250.0,250.0
base,BuyAndHold,2013,0.3663418399942042,0.31978478910786134,0.12233905360818736,2.368702230082217,-0.05853823568723441,1.3537165587202618,1.0,1,0,252.0,252.0
base,BuyAndHold,2014,0.19181420043769504,0.18507806559282414,0.13827769397779927,1.1214973372185557,-0.0824852221041139,2.4782671785160386,1.0,1,0,252.0,252.0
base,BuyAndHold,2015,0.09435897287933459,0.10610730811587754,0.1787339023915024,0.42581349759359327,-0.13941028803086916,3.949259788697991,1.0,1,0,252.0,252.0
base,BuyAndHold,2016,0.07097914983445763,0.08165686703600239,0.16174757822683838,0.31936717447205093,-0.12036510630205162,3.561107552664004,1.0,1,0,252.0,252.0
base,BuyAndHold,2017,0.32663555338675576,0.28924058408762254,0.10315909756772554,2.513017176380659,-0.048819361817442265,1.206727783317458,1.0,1,0,251.0,251.0
base,BuyAndHold,2018,-0.0012623630653070261,0.0248958415125153,0.22891947136499488,-0.022296742417976776,-0.227966502295266,6.562129272302532,1.0,1,0,251.0,251.0
base,BuyAndHold,2019,0.3896154314227862,0.34232180833774406,0.16190963161964578,1.9289884438218166,-0.10983208538920251,2.8221705044873366,1.0,1,0,252.0,252.0
base,BuyAndHold,2020,0.48406131474914305,0.45735859868973894,0.35632443114967,1.199352503870923,-0.2855936722656607,8.415174471089761,1.0,1,0,253.0,253.0
base,BuyAndHold,2021,0.27419715702606173,0.2589816984349954,0.18218118217135468,1.2568899581495823,-0.10851539231447471,3.1514338595043148,1.0,1,0,252.0,252.0
base,BuyAndHold,2022,-0.32577002271978606,-0.3439403052239728,0.32150242051319455,-1.1631026125000083,-0.34827981101677913,23.922334089264663,1.0,1,0,251.0,251.0
base,BuyAndHold,2023,0.5485559729162479,0.4570653609438392,0.17865862413324463,2.390398801153486,-0.10779925137080708,3.457451660422616,1.0,1,0,250.0,250.0
base,BuyAndHold,2024,0.255782614218087,0.2440482370517495,0.180071281751877,1.1886861412287268,-0.13557740239176252,3.771639709336737,1.0,1,0,252.0,252.0
base,BuyAndHold,2025,0.18445563522979902,0.25944765664282987,0.25235607942809796,0.909221831163393,-0.2276830259692494,6.995360946385669,1.0,1,0,187.0,187.0
pre_covid,SMA50,2012,0.08572337007943887,0.08763258808592617,0.09732831858756381,0.5921461391945819,-0.12333933252484355,6.654490142605899,0.568,6,6,23.666666666666668,5.5
pre_covid,SMA50,2013,0.17516749535116305,0.1673442480531547,0.10856124292220934,1.2651314995681302,-0.04401074164343194,1.7728856934260975,0.873015873015873,6,5,36.666666666666664,36.5
pre_covid,SMA50,2014,0.04055005063028294,0.04433311866999381,0.09573482558374755,0.14971687244006504,-0.06622156019880107,2.9153570514143157,0.7023809523809523,7,6,25.285714285714285,17.0
