Date,baseline: follow original signal,reclaim SMA20 after pullback/touch,reclaim SMA50 after pullback/touch,reclaim SMA100 after pullback/touch,reclaim SMA200 after pullback/touch,touch/undercut SMA20,touch/undercut SMA50,touch/undercut SMA100,touch/undercut SMA200,above rising SMA20,above rising SMA50,above rising SMA100,first reclaim among SMA20/50/100,first touch among SMA20/50/100,no fallback: stay bonds until next full cycle
2018-09-11,1.5045105955111213,1.3905161687628564,1.4479307286488168,1.4765682271147407,1.2601641490175017,1.329599105208971,1.4198862884834411,1.4901919148678553,1.2620743344690903,1.5168029170366661,1.4255212784137468,1.4352420588865413,1.4843272109167773,1.4623989081094089,1.0188814027078945
2018-09-12,1.5046999752346082,1.3909900850191832,1.4484242129575624,1.477071471666746,1.2609201719500656,1.3300522596882294,1.4203702146752857,1.490699802650369,1.2628315033983943,1.51699384405165,1.4257007153857004,1.435422719458198,1.484833099888631,1.462897323468652,1.0188814027078945
2018-09-13,1.5142822301474979,1.398276549564701,1.4560115363959167,1.4848088588885584,1.2640050794667759,1.3370195118191246,1.427810582023841,1.4985085795618682,1.2659210870880164,1.526654388980363,1.4347798859241228,1.4445638018214495,1.4926111450773574,1.4705604618303032,1.0188814027078945
2018-09-14,1.5164201071410037,1.4000565029336296,1.4578649842279738,1.4866989646272384,1.2651644326710378,1.3387214872868007,1.4296281311034251,1.500416124528842,1.2670821976662092,1.5288097330967092,1.4368055208076302,1.446603249723618,1.4945111828324125,1.472432429896322,1.0189918596546055
2018-09-17,1.5073236206136735,1.3923931878626432,1.4498852500660395,1.4785614054946068,1.2638807365654126,1.3313938940590404,1.4218029534909253,1.492203483484884,1.2657965557048578,1.5196389254330038,1.428186615003841,1.4379255706889391,1.486330862933066,1.4643729597196613,1.0192155712380473
2018-09-18,1.5175211344846191,1.400843085945081,1.4586840453352796,1.487534225308695,1.2676375097267498,1.3394736109166387,1.430431328116019,1.501259091817083,1.2695590234683176,1.529919756177647,1.4378487423782338,1.4476535851325247,1.4953508325925307,1.4732596753199458,1.0192155712380473
2018-09-19,1.5176475223006192,1.4008849148994795,1.4587276014116357,1.4875786428468911,1.268043104522011,1.3395136073881575,1.430474040570679,1.5013039191776363,1.269965233073386,1.530047176621583,1.437968494622969,1.4477741539804911,1.495395483533392,1.4733036666223227,1.0192155712380473
2018-09-20,1.5286960231110118,1.4086014969237683,1.466762801925016,1.495772765356899,1.270763574453501,1.3468921339995341,1.4383536102271712,1.5095736454859905,1.2726898267550149,1.5411859471347893,1.448436930702301,1.4583139754334138,1.5036326640360207,1.481419157387667,1.0194378321674047
2018-09-21,1.528681396345221,1.408140871493903,1.466283157222364,1.4952836341338185,1.2720570295171325,1.3464516880894872,1.4378832555871568,1.509080001250283,1.2739852424672227,1.541171200863753,1.4484230718661246,1.4583000220923665,1.5031409625549816,1.4809347199242162,1.0194378321674047
2018-09-24,1.5214968625041188,1.4036364162375965,1.4615927125314314,1.4905004207765515,1.2672181437848848,1.3421445683214608,1.4332836584021726,1.504252655150594,1.2691390218420289,1.5339279671369541,1.4416157380417354,1.4514462683381495,1.4983326146497276,1.476197406833991,1.0195492216774555
2018-09-25,1.5208830814094043,1.4041160029962003,1.4620921014780939,1.4910096867497258,1.2663471451434516,1.3426031448842037,1.433773374867164,1.504766619911453,1.2682667029210635,1.5333091712589706,1.4410341814788146,1.450860746079475,1.4988445566837598,1.476701785832151,1.0195492216774555
2018-09-26,1.5179978840863326,1.4026749230347009,1.4605915191723509,1.4894794255908246,1.2654701873421923,1.340056154226659,1.4323018567907062,1.5032222396622,1.2673884158072422,1.5304004009725274,1.4383004618302242,1.4481083849072676,1.4973062543985993,1.4739004028122873,1.0195492216774555
2018-09-27,1.5224396037850174,1.4068404452911198,1.4649290362839325,1.4939027310879767,1.2670295841816603,1.3439772096378493,1.4365553621214096,1.5076863571799708,1.2689501764158733,1.5348784109085991,1.442508983832074,1.4523456052660724,1.5017528032211012,1.4782130915990777,1.0197717934612596
2018-09-28,1.5216929178823726,1.4060745280360178,1.4641314942242445,1.4930894150626846,1.2666532389258163,1.3433180512492882,1.4357732673618788,1.5068655370222115,1.2685732606873388,1.5341256243488892,1.4418015001854398,1.4516332972135728,1.500935213430635,1.4774880967461732,1.0197717934612596
2018-10-01,1.530313242174814,1.4131479093399053,1.471496936191353,1.5006005323917841,1.2702228304176173,1.3509278896691015,1.4429960507801691,1.5144459563417572,1.2721482630470342,1.542816379383509,1.449969243066325,1.4598567367976256,1.5084857997369356,1.4858580026467003,1.0198391452580344
2018-10-02,1.528449096335935,1.4111531165160933,1.4694197781605656,1.498482291863925,1.27103996490728,1.34928226148348,1.4409591244627888,1.5123081716797306,1.272966636167724,1.5409370028908276,1.4482029679950046,1.4580784173096537,1.50635642840344,1.4840480098057165,1.0199501202954897
2018-10-03,1.5309486953185505,1.413385096779952,1.471743917125921,1.5008523981706303,1.272332255985675,1.351488854150616,1.4432382480314403,1.514700145982558,1.2742608861303,1.5434570243779246,1.4505713338595263,1.4604629333116703,1.5087389890052503,1.4864749960261643,1.0199501202954897
2018-10-04,1.5164942272733672,1.4013173187255223,1.4591778592374547,1.4880378059729022,1.2694840821221667,1.3387287580641325,1.4309155775175184,1.5017673188129679,1.2714083949401307,1.528884458813706,1.4368757495093476,1.446673957322285,1.4958570594427694,1.4724404268758549,1.0201735210244847
2018-10-05,1.5064479544071174,1.3933499539626357,1.450881521139638,1.479577381040786,1.2666260494287676,1.3298601226578577,1.4227799281548548,1.4932288330195806,1.2685460299758324,1.51875610476001,1.4273569227345024,1.437090220660202,1.4873521771677405,1.4626859958719935,1.0202849105345355
2018-10-08,1.5042424263259886,1.3903282359872677,1.447735036109019,1.4763686641240317,1.267445380787868,1.3279131295102256,1.4196943862407998,1.4899905105915068,1.2693666032960247,1.516532556825523,1.4252671885583732,1.4349862363655512,1.4841265992742123,1.4605445378625537,1.0202849105345355
2018-10-09,1.498884213128093,1.3864717406057556,1.4437193056247404,1.472273509622217,1.2634738895237148,1.3231830131861042,1.4146373388764908,1.4858575717833464,1.2653890919551696,1.511130565352069,1.4201902904955301,1.4298747183974854,1.4800099257955817,1.455341979497009,1.0201735210244847
2018-10-10,1.4455598121214996,1.344500425307052,1.4000149902719246,1.427704800525207,1.2470902066334766,1.2761093693500685,1.3643101100775952,1.4329966074056482,1.2489805743061226,1.4573704873324418,1.3696655095332917,1.3790054036063892,1.4352070196695343,1.4035666397898345,1.0203960928082887
2018-10-11,1.4154357276720593,1.3228767812424962,1.377498503653656,1.404742977788138,1.2350936403125414,1.249516470123985,1.3358791917395387,1.4031343281313673,1.2229530132321256,1.4270002797032646,1.3411229897906367,1.3502682494007066,1.4121245384979881,1.3743176529039898,1.020508000409084
2018-10-12,1.435598031108234,1.3393811367190365,1.394684325715896,1.4222687048908644,1.2505028037173043,1.2673153215494553,1.3549082448370062,1.423121403158805,1.2403734790709553,1.4473273154565611,1.3602267386481428,1.3695022687435876,1.4297423587598468,1.3938942461705133,1.020508000409084
2018-10-15,1.4275956056309582,1.3319150511574753,1.386909964690721,1.4143405808109197,1.2435321508750552,1.2602509510243158,1.3473556068262922,1.4151885258999093,1.2334592899210914,1.4392595076634385,1.3526444538634343,1.3618682795564332,1.4217725744401737,1.386124289269993,1.020619389919135
2018-10-16,1.4498540073269321,1.3526816464850604,1.4085340149388943,1.4363923163713503,1.2629207214386373,1.2799001932852112,1.368362944062251,1.437253482222811,1.2526908091569329,1.46169976745407,1.3737342523239844,1.3831018915848021,1.4439401861625576,1.4077360896351823,1.0207307794291858
2018-10-17,1.4486841146106009,1.3515901625165085,1.4073974634816755,1.4352332859446832,1.2619016659021154,1.2788674369482362,1.3672588067950047,1.436093756918141,1.251680008175564,1.4605203163488096,1.3726257809276596,1.3819858614047067,1.4427750653310305,1.4066001820269278,1.0207307794291858
2018-10-18,1.4331695013826513,1.3371153723240436,1.3923250076690536,1.419862723722914,1.2483873903739138,1.26517146730657,1.3526162140061453,1.4207139795236419,1.238275201001834,1.4448789438845269,1.3579257107860545,1.36718554992897,1.4273237347836825,1.3915362646619078,1.0207307794291858
2018-10-19,1.4314523772858407,1.3353169196699723,1.390452296714411,1.4179529738712928,1.2467082790107524,1.2636556267789747,1.350995603260127,1.419011778767512,1.2366096907790014,1.4429355466091487,1.3560992677212724,1.3653466521556208,1.4254039496909578,1.3898690226159869,1.02084279064813
2018-10-22,1.4291208806708484,1.335077267867128,1.3902027496632445,1.417698491222619,1.2464845299649008,1.2615974312964693,1.348795151658766,1.4167005449386203,1.2345955467153444,1.4426765802918355,1.3558558860718992,1.3651016108610214,1.4251481298018418,1.3876052554289455,1.0210656732863808
2018-10-23,1.4247301134700825,1.3324118520959787,1.3874272785925945,1.4148681262630864,1.2439959852157494,1.2577213556636602,1.344651173642242,1.41234793742294,1.2308024304674139,1.4397963478121674,1.353148986816611,1.3623762529732169,1.4223028920071288,1.383342038982001,1.0210656732863808
2018-10-24,1.404689626018629,1.3136699284504811,1.367911498934707,1.3949663591411885,1.2264977336552105,1.2400300407912508,1.3257370896924572,1.3924816196906131,1.2134897616118898,1.419543936237388,1.3341153712329572,1.343212845150405,1.402296546250871,1.3638837229745118,1.0211772700327295
2018-10-25,1.4108859060465335,1.3194647080161193,1.3739455455623695,1.401119748495422,1.231907984624927,1.2454999846375183,1.3315850991736669,1.398624048515811,1.2188426326195971,1.4258057406801043,1.3400003384716785,1.3491379426035843,1.4084822700732655,1.3699000025258916,1.0212884523064827
2018-10-26,1.4110403606112547,1.3196091543857855,1.3740959561379382,1.401273133925065,1.2320428458569561,1.245636333832845,1.3317308724045147,1.398777160732537,1.218976063542309,1.4259618285707765,1.3401470329479064,1.3492856374049715,1.408636461503635,1.3700499702218583,1.0214002562891291
2018-10-29,1.4110403606112547,1.3196091543857855,1.3740959561379382,1.401273133925065,1.2320428458569561,1.245636333832845,1.3317308724045147,1.398777160732537,1.218976063542309,1.4259618285707765,1.3401470329479064,1.3492856374049715,1.408636461503635,1.3700499702218583,1.0214002562891291
2018-10-30,1.4110403606112547,1.3196091543857855,1.3740959561379382,1.401273133925065,1.2320428458569561,1.245636333832845,1.3317308724045147,1.398777160732537,1.218976063542309,1.4259618285707765,1.3401470329479064,1.3492856374049715,1.408636461503635,1.3700499702218583,1.0214002562891291
2018-10-31,1.411194242591862,1.3197530652730802,1.374245809121012,1.4014259507340234,1.2321772071400248,1.245772177563129,1.331876105234136,1.3989297053414158,1.219108999818412,1.4261173378223726,1.3402931836077256,1.3494327846816085,1.4087900813253655,1.3701993819671447,1.02151164579918
2018-11-01,1.4115030085752758,1.3200418241418197,1.3745464908740257,1.4017325794381381,1.2324468046168426,1.2460447495875218,1.332167516595525,1.3992357878729056,1.2193757380021832,1.4264293689439476,1.3405864366060793,1.3497280374031955,1.409098321283945,1.370499178371408,1.0217351501463239
2018-11-02,1.4115030085752758,1.3200418241418197,1.3745464908740257,1.4017325794381381,1.2324468046168426,1.2460447495875218,1.332167516595525,1.3992357878729056,1.2193757380021832,1.4264293689439476,1.3405864366060793,1.3497280374031955,1.409098321283945,1.370499178371408,1.0217351501463239
2018-11-05,1.4116576062860253,1.3201864043820786,1.3746970408477184,1.401886107022952,1.2325817908361116,1.2461812251491093,1.3323134249266793,1.399389041991593,1.2195092925865472,1.4265856014943885,1.3407332670364094,1.3498758690857702,1.4092526556164744,1.3706492850550447,1.0218470577471193
2018-11-06,1.4116576062860253,1.3201864043820786,1.3746970408477184,1.401886107022952,1.2325817908361116,1.2461812251491093,1.3323134249266793,1.399389041991593,1.2195092925865472,1.4265856014943885,1.3407332670364094,1.3498758690857702,1.4092526556164744,1.3706492850550447,1.0218470577471193
2018-11-07,1.411811917704718,1.320330716881152,1.3748473120251634,1.4020393502974238,1.2327165270809006,1.2463174479781753,1.3324590630572204,1.399542012306357,1.2196425998476068,1.4267415447252916,1.3408798255585352,1.35002342700597,1.4094067041446843,1.3707991137633413,1.0219587581116167
2018-11-08,1.41196537024724,1.3204742261566684,1.3749967468138657,1.4021917406408688,1.2328505134022492,1.246452912609677,1.3326038905859219,1.3996941312093507,1.2197751651387534,1.4268966199975812,1.3410255683560481,1.3501701636390442,1.4095598952599357,1.3709481085456177,1.022069836767221
2018-11-09,1.4122744225227106,1.3207632527665936,1.3752977073631272,1.4024986536553257,1.233120360853547,1.2467257373665914,1.332895572147924,1.4000004975447642,1.2200421506458292,1.427208940438694,1.341319093262606,1.3504656901230063,1.4098684210228347,1.371248182925221,1.0222935483506628
2018-11-12,1.4022415339356196,1.3206193418792989,1.3751478543800535,1.4023458368463673,1.2329859995704784,1.2415562254409103,1.3234265960337073,1.3900548037123654,1.2149832814346109,1.4228323270872865,1.3411729426027867,1.3503185428463693,1.409714801201104,1.3615067473903588,1.022182158840612
2018-11-13,1.4021282212788837,1.3207632527665936,1.375297707363127,1.4024986536553254,1.233120360853547,1.2416915206409451,1.3233196522726203,1.3899424758437313,1.2151156809206207,1.4227173505249966,1.341319093262606,1.350465690123006,1.4098684210228345,1.3613967264396332,1.0222935483506628
2018-11-14,1.4002769999584934,1.3206193418792989,1.3751478543800533,1.402345836846367,1.2329859995704784,1.2415562254409103,1.321572481424191,1.3881073432885567,1.2149832814346109,1.4208389455031087,1.3411729426027867,1.350318542846369,1.4097148012011038,1.359599282662918,1.022182158840612
2018-11-15,1.4037242738061975,1.321052279376519,1.3755986679123886,1.4028055666697825,1.2333902083048454,1.2419632437450157,1.324825996445286,1.3915246572503417,1.215381588353454,1.4243368398045773,1.341612618169164,1.3507612166069682,1.4101769467857335,1.3629464140166572,1.0225172599341048
2018-11-16,1.4051780417971502,1.3211963241344067,1.3757486602935862,1.402958525633912,1.2335246945751541,1.2420986648010508,1.3261980533820745,1.39296579070018,1.2155141110017766,1.4258119552134092,1.3417589047830856,1.350908500764793,1.4103307095096238,1.364357950389615,1.0226287530623046
2018-11-19,1.4022467031038772,1.321052279376519,1.3755986679123888,1.4028055666697825,1.2333902083048454,1.2419632437450159,1.3234314746616653,1.390059927955938,1.2153815883534542,1.4228375721606374,1.341612618169164,1.3507612166069685,1.4101769467857335,1.3615117663954952,1.0225172599341048
2018-11-20,1.3976940967018847,1.32134063663348,1.3758989314710315,1.4031117689083838,1.2336594308199431,1.237931021881347,1.3191347538415652,1.3855468877661072,1.211435667861893,1.4182181143821482,1.3419054633052114,1.351056058684993,1.4104847580378337,1.357091412138031,1.0227404534268023
2018-11-21,1.39785861935018,1.3216292616316265,1.3761994738259216,1.4034182554573273,1.2339289033095209,1.2380767388093983,1.319290029265331,1.3857099805657767,1.2115782660203787,1.4183850529136832,1.342198580349463,1.351351174525392,1.4107928550942532,1.3572511554421136,1.0229638541557973
2018-11-23,1.39785861935018,1.3216292616316265,1.3761994738259216,1.4034182554573273,1.2339289033095209,1.2380767388093983,1.319290029265331,1.3857099805657767,1.2115782660203787,1.4183850529136832,1.342198580349463,1.351351174525392,1.4107928550942532,1.3572511554421136,1.0229638541557973
2018-11-26,1.398011680328072,1.3217739757424785,1.3763501631977382,1.4035719251973127,1.2340640145160302,1.2382123041904205,1.3194344872378376,1.3858617113071865,1.2117109299047104,1.4185403614693706,1.3423455467338954,1.3514991430891548,1.4109473323289425,1.3573997700346205,1.0230758653747416
2018-11-27,1.398011680328072,1.3217739757424785,1.3763501631977382,1.4035719251973127,1.2340640145160302,1.2382123041904205,1.3194344872378376,1.3858617113071865,1.2117109299047104,1.4185403614693706,1.3423455467338954,1.3514991430891548,1.4109473323289425,1.3573997700346205,1.0230758653747416
2018-11-28,1.398164316529892,1.3219182882415519,1.3765004343751834,1.4037251684717846,1.2341987507608192,1.2383474933492937,1.3195785443094032,1.3860130209642074,1.2118432256191505,1.4186952390114898,1.3424921052560213,1.3516467010093545,1.4111013808571524,1.3575479721907004,1.0231875657392393
2018-11-29,1.3983166695476643,1.3220623329994396,1.376650426756381,1.4038781274359142,1.2343332370311282,1.238482431693401,1.3197223341136746,1.3861640498983026,1.2119752758869962,1.4188498292112304,1.342638391869943,1.3517939851671792,1.411255143581043,1.3576958993891624,1.023299058867439
2018-11-30,1.401155384406574,1.3222065116279202,1.3768005585357024,1.404031228555215,1.234467848288677,1.2386174954448914,1.319866257551593,1.3863152191938606,1.212107448878139,1.421730228322861,1.3427848144379666,1.354538254584435,1.4114090492070932,1.3578439640664333,1.0234106556137879
2018-12-03,1.4152090329602416,1.3221638069088066,1.3767560905342136,1.4039858810556265,1.2344279773590967,1.2385774904897147,1.3228888217072305,1.3984581554753612,1.2148832396120854,1.4359902434427667,1.3427414450793784,1.356215985121284,1.4113634634181331,1.369737516490583,1.0233776014242937
2018-12-04,1.3748355503573673,1.3223083871490655,1.3769066405079062,1.4041394086404406,1.2345629635783657,1.203243002368197,1.2851490761397402,1.3585625466317464,1.1870872840574123,1.395023908603691,1.3428882755097085,1.348703358836373,1.4115177977506626,1.330661258139644,1.023489509025089
2018-12-06,1.3738393295894218,1.3225972798883978,1.377207461659044,1.4044461794997265,1.2348326860424237,1.2023711194237003,1.284217843164841,1.357578117458995,1.187346634221603,1.3940130591321522,1.3431816644621644,1.3477260737381507,1.4118261806114019,1.32969704654349,1.023713116990382
2018-12-07,1.3684514670472199,1.3227415923874712,1.3773577328364892,1.4045994227741985,1.2349674222872127,1.1976557133520862,1.2791814542187747,1.352254027421948,1.1826901505139749,1.3885460801464196,1.3433282229842902,1.342440621012021,1.411980229139612,1.3244822992617324,1.0238248173548796
2018-12-10,1.3687285576873685,1.3228859048865445,1.3775080040139343,1.4047526660486702,1.2351021585320017,1.1978982204458937,1.2794404690370207,1.352527838326554,1.1829296273085814,1.3888272396405548,1.343474781506416,1.3427124448508598,1.4121342776678218,1.3247504868131401,1.023936517719377
2018-12-11,1.3685792442522617,1.3227415923874712,1.3773577328364892,1.4045994227741985,1.2349674222872127,1.1977675427470917,1.279300895963621,1.3523802922141537,1.1828005825208834,1.3886757336573152,1.3433282229842904,1.342565969491392,1.411980229139612,1.324605970908409,1.0238248173548796
2018-12-12,1.3688785636708756,1.323030886738582,1.3776589721819983,1.4049066200989977,1.2352375197129908,1.198029504256471,1.2795806894808908,1.352676068790125,1.1830592706342558,1.3889794483417128,1.3436220197990527,1.342859599595112,1.4122890407068305,1.3248956730142751,1.0240487361746191
2018-12-13,1.3690281541253424,1.3231754669788411,1.377809522155691,1.4050601476838118,1.2353725059322598,1.1981604243999833,1.2797205215024787,1.3528238886429935,1.1831885548371444,1.38913123541212,1.3437688502293827,1.3430063467084936,1.41244337503936,1.3250404570375678,1.0241606437754145
2018-12-14,1.3691778830894892,1.3233201810896928,1.3779602115275074,1.405213817423797,1.2355076171387689,1.1982914657658503,1.2798604829981606,1.3529718453660962,1.1833179587476281,1.3892831630261104,1.3439158166138148,1.343153229698832,1.412597852274049,1.3251853751201412,1.0242726549943586
2018-12-17,1.369327612053636,1.3234648952005446,1.3781109008993238,1.405367487163782,1.235642728345278,1.1984225071317176,1.2800004444938424,1.3531198020891988,1.183447362658112,1.3894350906401012,1.344062782998247,1.3433001126891704,1.412752329508738,1.3253302932027147,1.0243846662133027
2018-12-18,1.369327612053636,1.3234648952005446,1.3781109008993238,1.405367487163782,1.235642728345278,1.1984225071317176,1.2800004444938424,1.3531198020891988,1.183447362658112,1.3894350906401012,1.344062782998247,1.3433001126891704,1.412752329508738,1.3253302932027147,1.0243846662133027
2018-12-19,1.369177883089489,1.3233201810896926,1.3779602115275074,1.405213817423797,1.2355076171387689,1.1982914657658503,1.2798604829981604,1.3529718453660962,1.1833179587476281,1.3892831630261104,1.3439158166138148,1.343153229698832,1.412597852274049,1.3251853751201412,1.0242726549943584
2018-12-20,1.3694769254887427,1.3236092076996178,1.3782611720767688,1.4055207304382538,1.235777464590067,1.1985531848305193,1.2801400175672422,1.353267348201599,1.18357640744581,1.3895865966233407,1.3442093415203726,1.3434465880486384,1.412906378036948,1.3254748091074458,1.0244963665778002
2018-12-21,1.3697774914944771,1.323899706886064,1.378563666005392,1.4058292071595933,1.2360486869010059,1.1988162373410947,1.2804209763513588,1.3535643566096778,1.1838361729275397,1.389891576199992,1.3445043619220545,1.34374144104497,1.4132164757236043,1.3257657177468394,1.0247212179608798
2018-12-24,1.3699261123811837,1.3240433500321733,1.378713240192218,1.4059817396582095,1.2361827982095945,1.1989463089281212,1.2805599020542882,1.3537112183709075,1.1839646191772615,1.390042379465313,1.3446502406736696,1.3438872370196537,1.4133698097410154,1.3259095633551663,1.024832400234633
2018-12-26,1.3697774914944771,1.323899706886064,1.378563666005392,1.4058292071595933,1.2360486869010059,1.1988162373410947,1.2804209763513585,1.3535643566096778,1.1838361729275397,1.389891576199992,1.3445043619220545,1.34374144104497,1.4132164757236043,1.3257657177468394,1.0247212179608798
2018-12-27,1.3702264013675578,1.324333581477434,1.3790154553245937,1.4062899320692066,1.2364537705460532,1.1992091189939862,1.2808406018902163,1.3540079530385176,1.1842241452438007,1.3903470779547966,1.344944989167147,1.3441818182620715,1.4136796216233523,1.3262002038759984,1.0250570443814147
2018-12-28,1.3703764073510647,1.3244785633294713,1.3791664234926575,1.4064438861195339,1.2365891317270423,1.1993404028045636,1.2809808223340864,1.3541561835020886,1.184353788569475,1.3904992866559547,1.3450922274597834,1.3443289730063235,1.4138343846623607,1.3263453900771334,1.0251692628366567
2018-12-31,1.3705264133345718,1.324623545181509,1.3793173916607215,1.4065978401698613,1.2367244929080317,1.199471686615141,1.2811210427779565,1.3543044139656595,1.1844834318951494,1.3906514953571127,1.34523946575242,1.3444761277505755,1.4139891477013693,1.3264905762782686,1.0252814812918987
2019-01-02,1.370376407351065,1.3244785633294716,1.3791664234926575,1.4064438861195339,1.2365891317270425,1.1993404028045636,1.2809808223340864,1.3541561835020886,1.184353788569475,1.3904992866559547,1.3450922274597836,1.3443289730063235,1.4138343846623607,1.3263453900771336,1.0251692628366567
2019-01-03,1.3708260097725458,1.3249131072738054,1.379618909802478,1.4069053218050027,1.23699484030829,1.1997338905692305,1.2814010952434145,1.354600464282099,1.1847423594237123,1.390955491128678,1.3455335344753867,1.3447700296082092,1.4142982450729071,1.3267805465026965,1.025505607347936
2019-01-04,1.3709757387366925,1.325057821384657,1.3797695991742944,1.4070589915449878,1.2371299515147989,1.1998649319350976,1.2815410567390964,1.3547484210052017,1.184871763334196,1.3911074187426684,1.3456805008598187,1.3449169125985476,1.414452722307596,1.32692546458527,1.0256176185668802
2019-01-07,1.3709757387366925,1.325057821384657,1.3797695991742944,1.4070589915449878,1.2371299515147989,1.1998649319350976,1.2815410567390964,1.3547484210052017,1.184871763334196,1.3911074187426684,1.3456805008598187,1.3449169125985476,1.414452722307596,1.32692546458527,1.0256176185668802
2019-01-08,1.3709757387366925,1.325057821384657,1.3797695991742944,1.4070589915449878,1.2371299515147989,1.1998649319350976,1.2815410567390964,1.3547484210052017,1.184871763334196,1.3911074187426684,1.3456805008598187,1.3449169125985476,1.414452722307596,1.32692546458527,1.0256176185668802
2019-01-09,1.3709757387366925,1.325057821384657,1.3797695991742944,1.4070589915449878,1.2371299515147989,1.1998649319350976,1.2815410567390964,1.3547484210052017,1.184871763334196,1.3911074187426684,1.3456805008598187,1.3449169125985476,1.414452722307596,1.32692546458527,1.0256176185668802
2019-01-10,1.3711257447201997,1.3252028032366945,1.3799205673423585,1.4072129455953153,1.2372653126957882,1.199996215745675,1.2816812771829664,1.3548966514687726,1.1850014066598704,1.3912596274438265,1.3458277391524553,1.3450640673427996,1.4146074853466046,1.3270706507864052,1.0257298370221222
2019-01-11,1.3714254796678536,1.3254924991995838,1.380222224882239,1.4075205693856279,1.2375357850832864,1.2002585409221196,1.2819614591225184,1.3551928386554462,1.1852604538960285,1.3915637637589753,1.346121943829524,1.34535810507739,1.4149167256203024,1.3273607550701139,1.0259540666963083
2019-01-14,1.3712751966649865,1.3253472496063607,1.3800709779179274,1.4073663310249582,1.237400173927817,1.2001270146668321,1.2818209797304603,1.355044334451407,1.1851305711551636,1.39141127397065,1.3459744336286832,1.3452106785792244,1.4147616767769744,1.327215300750417,1.0258416410047686
2019-01-15,1.3715749316126407,1.32563694556925,1.3803726354578079,1.4076739548152708,1.2376706463153155,1.2003893398432768,1.2821011616700124,1.3553405216380807,1.185389618391322,1.391715410285799,1.346268638305752,1.345504716313815,1.4150709170506721,1.3275054050341257,1.026065870678955
2019-01-16,1.3717249375961478,1.3257819274212876,1.380523603625872,1.4078279088655983,1.2378060074963049,1.2005206236538541,1.2822413821138825,1.3554887521016517,1.1855192617169963,1.3918676189869572,1.3464158765983887,1.3456518710580672,1.4152256800896807,1.327650591235261,1.026178089134197
2019-01-17,1.3720246725438017,1.3260716233841767,1.380825261165752,1.4081355326559106,1.238076479883803,1.2007829488302986,1.2825215640534344,1.3557849392883252,1.1857783089531544,1.392171755302106,1.3467100812754573,1.3459459087926575,1.4155349203633782,1.3279406955189694,1.026402318808383
2019-01-18,1.3851601338698358,1.3260716233841767,1.380825261165752,1.4081355326559106,1.238076479883803,1.2007829488302986,1.2825215640534344,1.3687649249932636,1.1971306887100186,1.4055001003507874,1.3467100812754573,1.3459459087926575,1.4155349203633782,1.3406541065809703,1.026402318808383
2019-01-22,1.363052071043841,1.3262166052362143,1.3809762293338161,1.408289486706238,1.2382118410647924,1.200914232640876,1.2790362587039688,1.3469185404375463,1.1780236989622075,1.3830673983398751,1.346857319568094,1.3460930635369097,1.4156896834023869,1.3192563890958342,1.026514537263625
2019-01-23,1.3655703096015104,1.3262166052362143,1.381804628838505,1.408289486706238,1.2382118410647924,1.200914232640876,1.279803507973495,1.34940697229912,1.1802000976219469,1.3856226152126154,1.346857319568094,1.3460930635369097,1.4165389062982,1.321693715135718,1.026514537263625
2019-01-24,1.3685093497726273,1.3266511491805484,1.3818598160340185,1.4087509223917072,1.23861754964604,1.201307720405543,1.2798546213978819,1.3523112250284648,1.182740175911932,1.388604812833261,1.3472986265836973,1.3465341201387955,1.4165954807284362,1.3245383221803968,1.0268508817749045
2019-01-25,1.3809263124778763,1.326506033457918,1.3837953536279675,1.4085968261862085,1.2384820634778106,1.2011763153726103,1.2816472827849208,1.364581216497546,1.1934715901012016,1.4012041086847251,1.3471512523369584,1.3463868295175865,1.4185796717270842,1.3365563204139637,1.0267385597015135
2019-01-28,1.3677198500703018,1.3266511491805484,1.3812144764432541,1.4087509223917072,1.23861754964604,1.201307720405543,1.279256919049187,1.3515310701031156,1.182057847349861,1.387803719960522,1.3472986265836973,1.3465341201387955,1.415933919304329,1.323774189577829,1.0268508817749045
2019-01-29,1.3678086114666712,1.3266511491805484,1.380409200649468,1.4087509223917072,1.23861754964604,1.201307720405543,1.278511086560089,1.3516187808905349,1.182134559773911,1.3878937847468624,1.3472986265836973,1.3465341201387955,1.4151084013777049,1.3238600990172062,1.0268508817749045
2019-01-30,1.3922813029506556,1.3269401757904735,1.3854924861617468,1.409057835406164,1.238887397097338,1.2015694394702119,1.2832191375355106,1.375801805585214,1.2032851901555122,1.4127258380925631,1.3636021538339518,1.3468274784886016,1.4203194649026676,1.34754646822091,1.027074593358346
2019-01-31,1.403404880997345,1.3269401757904735,1.3880682644089397,1.4157639798901847,1.238887397097338,1.2015694394702119,1.2856047787236504,1.386793721320037,1.2128987910109958,1.4240127569682914,1.3700919605917392,1.3468274784886016,1.4297197322978346,1.3583126390220466,1.027074593358346
2019-02-01,1.402993237732345,1.3270712351008565,1.3880384482583727,1.4155189548135498,1.2393367316886679,1.2016881161558586,1.2855771635215492,1.3863869503995028,1.2125430265233512,1.4235950690518413,1.369493239820009,1.346960502029343,1.4293003704254292,1.3579142221024616,1.0271760355261041
