ticker,variant,kind,note,start,end,observations,long_window,short_window,entry_days_long,entry_days_short,exit_days_long,exit_days_short,window,entry_days,exit_days,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
DGRO,hybridL200_S20_eL1_eS1_xL2_xS1,hybrid,Most aggressive entry profile.,2014-06-12,2026-03-26,2965,200.0,20.0,1.0,1.0,2.0,1.0,,,,0.08188037096809575,0.08499125311505226,0.11189450026209698,0.7595659564676757,0.7595659564676757,-0.19929534716753022,7.688027177515373,2.5243444378001447,1.5243444378001447
DGRO,hybridL200_S20_eL2_eS2_xL2_xS2,hybrid,Slower short-SMA exit to stay in trend longer.,2014-06-12,2026-03-26,2965,200.0,20.0,2.0,2.0,2.0,2.0,,,,0.08114819816611951,0.08432169656921364,0.11192984086356007,0.7533442013198238,0.7533442013198238,-0.19029668409207806,6.903071547960692,2.5043169899290967,1.5043169899290967
DGRO,hybridL200_S30_eL3_eS2_xL2_xS1,hybrid,Smoother re-entry trigger.,2014-06-12,2026-03-26,2965,200.0,30.0,3.0,2.0,2.0,1.0,,,,0.0763123522117255,0.07940346402920057,0.10797193652188504,0.7354083531983898,0.7354083531983898,-0.16520486646117072,7.125560855008187,2.3756489747543683,1.3756489747543683
DGRO,hybridL250_S20_eL3_eS2_xL2_xS1,hybrid,Slower long trend filter.,2014-06-12,2026-03-26,2965,250.0,20.0,3.0,2.0,2.0,1.0,,,,0.07770331329941582,0.08094178582152735,0.1102364307310256,0.7342562280433724,0.7342562280433724,-0.16086344324019128,6.5947831519424325,2.4120242665576823,1.4120242665576823
DGRO,sma150_3in_2out,single_sma,Historically strong plain SMA variant.,2014-06-12,2026-03-26,2965,,,,,,,150.0,3.0,2.0,0.060877253858521385,0.0638597590425049,0.09735595793173682,0.6559409449525578,0.6559409449525578,-0.1674733567041347,7.723026894227047,2.004346273348911,1.004346273348911
DGRO,sma150_3in_1out,single_sma,Historically strong plain SMA variant.,2014-06-12,2026-03-26,2965,,,,,,,150.0,3.0,1.0,0.05595432729101324,0.05902496943153578,0.09546191387470389,0.6183090934988745,0.6183090934988745,-0.16851855387601694,7.999693225870423,1.8976042623635143,0.8976042623635143
DGRO,sma200_2in_2out,single_sma,Faster plain 200-SMA entry.,2014-06-12,2026-03-26,2965,,,,,,,200.0,2.0,2.0,0.054010266037393784,0.057930026388815135,0.10292235316604872,0.56285174801002,0.56285174801002,-0.22593603721055186,9.451513451213032,1.8569041947054539,0.8569041947054539
DGRO,sma200_3in_2out,single_sma,Plain 200-SMA control.,2014-06-12,2026-03-26,2965,,,,,,,200.0,3.0,2.0,0.052652029453108096,0.05653110913450739,0.10185240572029437,0.555029689625126,0.555029689625126,-0.2016674280057525,8.88354379613643,1.8289444062892775,0.8289444062892775
DGRO,sma250_3in_1out,single_sma,Slower long-term filter.,2014-06-12,2026-03-26,2965,,,,,,,250.0,3.0,1.0,0.05026750068654651,0.05397377229645894,0.09900912728445095,0.5451393601459947,0.5451393601459947,-0.24954991483336406,10.104571286486923,1.7807880627229065,0.7807880627229065
DGRO,sma200_3in_1out,single_sma,Faster 200-SMA exit.,2014-06-12,2026-03-26,2965,,,,,,,200.0,3.0,1.0,0.049159049873829685,0.05277990585845797,0.09762126373132231,0.5406599324889015,0.5406599324889015,-0.2372270591201132,9.540592308884166,1.7587999946511104,0.7587999946511104
DGRW,hybridL200_S20_eL2_eS2_xL2_xS1,hybrid,Faster bull entry close to current winner.,2013-05-22,2026-03-26,3231,200.0,20.0,2.0,2.0,2.0,1.0,,,,0.09923552219289111,0.10066017545717468,0.10966444047411324,0.9178925732168939,0.9178925732168939,-0.15387826002394142,4.910801150000181,3.363892987511213,2.363892987511213
DGRW,hybridL200_S20_eL2_eS1_xL2_xS1,hybrid,More aggressive re-entry below 200.,2013-05-22,2026-03-26,3231,200.0,20.0,2.0,1.0,2.0,1.0,,,,0.0978087547483808,0.09946141714327392,0.11057303115923767,0.8995088232684717,0.8995088232684717,-0.17028381311553298,5.325286956616275,3.308339415432461,2.308339415432461
DGRW,hybridL200_S20_eL2_eS2_xL2_xS2,hybrid,Slower short-SMA exit to stay in trend longer.,2013-05-22,2026-03-26,3231,200.0,20.0,2.0,2.0,2.0,2.0,,,,0.09757728140151167,0.09922642345852833,0.11035771535615607,0.8991344478117923,0.8991344478117923,-0.17120407485720562,5.187609776391297,3.2994067801699614,2.2994067801699614
DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,hybrid,Current best average-Sharpe benchmark.,2013-05-22,2026-03-26,3231,200.0,20.0,3.0,2.0,2.0,1.0,,,,0.09554841239377221,0.09726152534865808,0.10932005694946816,0.8896951580771315,0.8896951580771315,-0.15848701547334587,5.074774686916913,3.222058291388764,2.222058291388764
DGRW,hybridL200_S15_eL2_eS2_xL2_xS1,hybrid,Faster bull entry plus shorter re-entry trigger.,2013-05-22,2026-03-26,3231,200.0,15.0,2.0,2.0,2.0,1.0,,,,0.09660667190792527,0.09836443528236,0.11056736059591218,0.8896335659295521,0.8896335659295521,-0.15773320001005775,4.997547988930578,3.2621922128113043,2.2621922128113043
DGRW,hybridL200_S20_eL3_eS3_xL2_xS1,hybrid,Simpler remembered 3-day hybrid.,2013-05-22,2026-03-26,3231,200.0,20.0,3.0,3.0,2.0,1.0,,,,0.09405651415967742,0.095824867571799,0.10864687457177809,0.8819845757136056,0.8819845757136056,-0.13978159740936294,5.009780941378623,3.166251781530827,2.166251781530827
DGRW,hybridL150_S20_eL3_eS2_xL2_xS1,hybrid,Shorter long trend filter.,2013-05-22,2026-03-26,3231,150.0,20.0,3.0,2.0,2.0,1.0,,,,0.09206702811267986,0.09379832263760803,0.10674266020461232,0.8787332305360237,0.8787332305360237,-0.16485752083783656,5.437802269598794,3.0932185345611245,2.0932185345611245
DGRW,hybridL200_S15_eL3_eS2_xL2_xS1,hybrid,Shorter re-entry trigger.,2013-05-22,2026-03-26,3231,200.0,15.0,3.0,2.0,2.0,1.0,,,,0.09491749829606477,0.09678129465035532,0.11019384370542736,0.8782822288064771,0.8782822288064771,-0.1623209579187672,5.067323339163475,3.1983483367896195,2.1983483367896195
DGRW,hybridL200_S20_eL2_eS2_xL1_xS1,hybrid,Faster 200-SMA exit.,2013-05-22,2026-03-26,3231,200.0,20.0,2.0,2.0,1.0,1.0,,,,0.09243022161336434,0.0942135669260795,0.10749829561435387,0.8764191691379664,0.8764191691379664,-0.15327242744379124,5.533553518489849,3.106434220047827,2.106434220047827
DGRW,hybridL200_S30_eL3_eS2_xL2_xS1,hybrid,Smoother re-entry trigger.,2013-05-22,2026-03-26,3231,200.0,30.0,3.0,2.0,2.0,1.0,,,,0.09266507829000958,0.09447153139874069,0.10789976930187993,0.8755489655814743,0.8755489655814743,-0.13446394428872915,5.213446434193535,3.1150077511348218,2.1150077511348218
DGRW,hybridL200_S20_eL2_eS1_xL1_xS1,hybrid,More aggressive entry and faster 200-SMA exit.,2013-05-22,2026-03-26,3231,200.0,20.0,2.0,1.0,1.0,1.0,,,,0.09101228719973808,0.09301480861217877,0.1084247569676837,0.857874264268834,0.857874264268834,-0.16766754828733785,5.978812544418616,3.055132493746755,2.055132493746755
