window_id,start,end,trading_days,span_years,ticker,variant,baseline_variant,strategy_cagr,strategy_annreturn,strategy_annvol,strategy_sharpe,strategy_sharpe_norf,strategy_maxdd,strategy_ulcerindex,strategy_totalmultiple,strategy_totalreturn,buyhold_cagr,buyhold_annreturn,buyhold_annvol,buyhold_sharpe,buyhold_sharpe_norf,buyhold_maxdd,buyhold_ulcerindex,buyhold_totalmultiple,buyhold_totalreturn,sharpe_delta,cagr_delta,maxdd_delta,strategy_beats_buyhold_sharpe,strategy_beats_buyhold_cagr,strategy_better_maxdd
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.16907880231117778,0.17217129546815432,0.17800559821143308,0.9672240491203608,0.9672240491203608,-0.25175118639733807,7.296505290407403,3.28575982069519,2.28575982069519,0.19233378551240876,0.20566054336903214,0.243492111650369,0.8446291831594969,0.8446291831594969,-0.3511871408062691,11.772665591206216,3.8174705210226367,2.8174705210226367,0.12259486596086389,-0.023254983201230983,0.09943595440893105,1.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14847704484959223,0.15777739305302105,0.19640372981348167,0.8033319591377271,0.8033319591377271,-0.32599707475229966,11.762973032811939,2.8696982447627004,1.8696982447627004,0.18384013607020955,0.19695818011888994,0.23697401195944617,0.8311383112870443,0.8311383112870443,-0.3459128983399539,11.857975948362826,3.615201162813552,2.615201162813552,-0.02780635214931715,-0.035363091220617315,0.019915823587654258,0.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1686936978355369,0.16998591668008478,0.16727320313882754,1.0162172630783297,1.0162172630783297,-0.24592329497188786,7.452991587851816,3.277526559658731,2.277526559658731,0.1887727624821125,0.19955336203837765,0.23039279907252924,0.8661440932255737,0.8661440932255737,-0.32684418616212896,11.299742831982071,3.731501936488696,2.731501936488696,0.15007316985275598,-0.020079064646575606,0.0809208911902411,1.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.15029281316884702,0.15110448670477625,0.14849876116379848,1.0175471197238042,1.0175471197238042,-0.15039519968055512,6.731989421494965,2.9044295108876694,1.9044295108876694,0.18739824753474776,0.19617007391870248,0.22018763325914784,0.8909223057401318,0.8909223057401318,-0.3094755942535811,8.155083305941625,3.698771766630832,2.698771766630832,0.12662481398367242,-0.03710543436590075,0.159080394573026,1.0,0.0,1.0
sample_055,2016-03-24,2023-01-13,1715,6.805555555555555,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09995689101363192,0.10223346292497743,0.11765424902765649,0.8689313286164944,0.8689313286164944,-0.14705666577160903,6.062801426719893,1.9124248824639005,0.9124248824639005,0.13064891868625716,0.1397410926964501,0.18367290092952218,0.7608149704679118,0.7608149704679118,-0.35103200026486875,6.37585401012063,2.3063494628453896,1.3063494628453896,0.10811635814858256,-0.030692027672625244,0.20397533449325972,1.0,0.0,1.0
sample_055,2016-03-24,2023-01-13,1715,6.805555555555555,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09564408228624388,0.0981022040305555,0.11591197609461844,0.8463508891477712,0.8463508891477712,-0.1584868171389864,6.0824910859585835,1.8619712390977166,0.8619712390977166,0.13306883818006554,0.14046904124025295,0.1757529034898656,0.79924165377076,0.79924165377076,-0.32035826403194334,5.762479095688316,2.340152902198449,1.340152902198449,0.04710923537701128,-0.03742475589382166,0.16187144689295693,1.0,0.0,1.0
sample_055,2016-03-24,2023-01-13,1715,6.805555555555555,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11051385077489284,0.11209967192963094,0.12024075600727491,0.9322934722969357,0.9322934722969357,-0.1422049451088546,5.264065911119374,2.0408729633834017,1.0408729633834017,0.13225338667106934,0.14084857280931848,0.18176955091633354,0.7748744060777787,0.7748744060777787,-0.3429566344226818,6.995715650982594,2.3287151025620085,1.3287151025620085,0.15741906621915702,-0.0217395358961765,0.20075168931382723,1.0,0.0,1.0
sample_055,2016-03-24,2023-01-13,1715,6.805555555555555,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09958004842781065,0.10286051978734788,0.12562766466525402,0.8187728400542095,0.8187728400542095,-0.16078471838992,6.777507907007053,1.9079703677002862,0.9079703677002862,0.1152071466975153,0.1276984550992354,0.19291504392212458,0.6619414043768632,0.6619414043768632,-0.31594085682674417,7.468526430308333,2.1002973521499047,1.1002973521499047,0.15683143567734625,-0.015627098269704653,0.15515613843682416,1.0,0.0,1.0
sample_055,2016-03-24,2023-01-13,1715,6.805555555555555,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.13515081544307628,0.1416874067224753,0.17209698801859133,0.8232997471586723,0.8232997471586723,-0.25175118639733807,7.280021859333267,2.3695730306969285,1.3695730306969285,0.16077537197724134,0.17627308952666312,0.2325484313976552,0.758005927914595,0.758005927914595,-0.35118714080626895,10.714620714560068,2.7583372932337267,1.7583372932337267,0.06529381924407729,-0.025624556534165066,0.09943595440893088,1.0,0.0,1.0
sample_055,2016-03-24,2023-01-13,1715,6.805555555555555,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11252939131567974,0.12241773238918084,0.1771548474757829,0.6910210707382162,0.6910210707382162,-0.3237365114596144,9.362139897442978,2.0662146658488103,1.0662146658488103,0.13623814279047175,0.1528265685103892,0.22343187380899304,0.6839962710111686,0.6839962710111686,-0.3459128983399543,10.620224672800031,2.3850629141623165,1.3850629141623165,0.007024799727047615,-0.02370875147479201,0.022176386880339904,1.0,0.0,1.0
