variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
sma200_3in_1out,0.057307156599473434,0.0594065905983979,0.09722985364418917,0.5673389928755238,0.5673389928755238,-0.13248451979771955,5.492917347718021,1.1906329176901165,0.19063291769011645,186.0,111.0,0.39323467230443976,0.2346723044397463,186.0,0.372,-0.1449875212234441,111.0,0.222,-0.048469337589301414,strategy
sma250_3in_2out,0.05685565824622388,0.05899371323894022,0.09780714670548375,0.5669138742686654,0.5669138742686654,-0.12504701488615835,4.8401790251020955,1.1900613443678336,0.1900613443678338,203.0,116.0,0.42917547568710357,0.2452431289640592,203.0,0.406,-0.14541263983030245,116.0,0.232,-0.04892083594255098,strategy
sma200_3in_3out,0.05822638517993214,0.06072535069695258,0.10312089004128251,0.562825070936563,0.562825070936563,-0.1393595900294293,5.6874852313676545,1.1951300627717643,0.1951300627717642,195.0,109.0,0.41226215644820297,0.23044397463002114,195.0,0.39,-0.14950144316240485,109.0,0.218,-0.04755010900884272,strategy
sma150_3in_3out,0.061242598905683364,0.06395521716023847,0.10663006805638262,0.560097627503062,0.560097627503062,-0.14469307447459778,6.148386182010484,1.2052989833723353,0.20529898337233518,198.0,114.0,0.4186046511627907,0.24101479915433405,198.0,0.396,-0.15222888659590586,114.0,0.228,-0.044533895283091485,strategy
sma100_3in_3out,0.061008109831538856,0.06424808554087834,0.10900145556985202,0.5525416298542334,0.5525416298542334,-0.14153761116207395,6.114469423959671,1.202456124474117,0.20245612447411684,164.0,100.0,0.346723044397463,0.21141649048625794,164.0,0.328,-0.15978488424473442,100.0,0.2,-0.044768384357236,strategy
sma100_3in_1out,0.056295023614112455,0.059162636118468094,0.10085380651513731,0.5512493556713587,0.5512493556713587,-0.12526667114490597,5.554629392571351,1.184712657667666,0.184712657667666,165.0,103.0,0.3488372093023256,0.21775898520084566,165.0,0.33,-0.1610771584276092,103.0,0.206,-0.0494814705746624,strategy
sma250_3in_1out,0.05264576317023459,0.05482356584626004,0.09605132395617094,0.532571144015339,0.532571144015339,-0.13016613283349523,5.195283494410443,1.175835704693473,0.1758357046934732,194.0,112.0,0.41014799154334036,0.23678646934460887,194.0,0.388,-0.17975537008362888,112.0,0.224,-0.053130731018540274,strategy
sma250_3in_3out,0.05281462478441839,0.05523621296442637,0.09959599257189021,0.5317474554829623,0.5317474554829623,-0.13800817443698676,5.615877746615015,1.177242856894083,0.17724285689408292,199.0,113.0,0.42071881606765327,0.23890063424947147,199.0,0.398,-0.18057905861600546,113.0,0.226,-0.05296186940435646,strategy
sma150_3in_1out,0.05422209767050723,0.05621272810059783,0.09956788148727491,0.5065698707417718,0.5065698707417718,-0.1406745165416186,6.40644138389702,1.1837567955997632,0.18375679559976313,180.0,119.0,0.38054968287526425,0.25158562367864695,180.0,0.36,-0.20575664335719604,119.0,0.238,-0.051554396518267626,strategy
baseline_buyhold,0.10577649418877486,0.11621910394134324,0.18403788584076541,0.7123265140989677,0.7123265140989677,-0.23798169063510596,8.569295064062187,1.3737015632309613,0.37370156323096126,,,,,,,,,,,baseline
