window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2009-07-13_2014-07-12,IVW,sma150_3in_1out,0.06854967545584034,0.07174613834004645,0.10415439534768209,0.688844077108294,0.688844077108294,-0.18097885452046214,8.461109780961557,1.392705590679591,0.3927055906795911
2009-07-13_2014-07-12,IWF,sma150_3in_1out,0.0685542307931859,0.07151611927403981,0.10189795875290691,0.7018405486164817,0.7018405486164817,-0.18474639405600676,8.307855509628878,1.3927352536087756,0.3927352536087756
2009-07-13_2014-07-12,QQQ,sma150_3in_1out,0.08394393393636257,0.08844922035707152,0.12509461492010315,0.7070585765307587,0.7070585765307587,-0.1674020038262545,8.291553439763428,1.4958745742569888,0.4958745742569888
2009-07-13_2014-07-12,SPY,sma150_3in_1out,0.08188535597594848,0.08347491900497156,0.09749299007984763,0.8562145743668839,0.8562145743668839,-0.15960898124545012,7.087761273068577,1.4817351111088908,0.4817351111088908
2009-07-13_2014-07-12,IVW,sma150_3in_2out,0.06729079477514532,0.07072084101519062,0.10562121170439318,0.6695704383047623,0.6695704383047623,-0.16546526688014096,7.790374258458679,1.3845274971610848,0.3845274971610848
2009-07-13_2014-07-12,IWF,sma150_3in_2out,0.07421228453604378,0.07758797510050176,0.10940513344801317,0.7091803890296411,0.7091803890296411,-0.19339531062383508,8.71570172389424,1.4299708995994327,0.4299708995994327
2009-07-13_2014-07-12,QQQ,sma150_3in_2out,0.08925450158495307,0.09358316681276667,0.12704715542608308,0.7366018270847002,0.7366018270847002,-0.1775726848794466,7.140438921935366,1.5328493653780986,0.5328493653780986
2009-07-13_2014-07-12,SPY,sma150_3in_2out,0.09742445272177025,0.09812981218110216,0.10146724164233582,0.9671083060186279,0.9671083060186279,-0.14242877927089312,5.641047447368784,1.5911566844323985,0.5911566844323985
2009-07-13_2014-07-12,IVW,sma150_3in_3out,0.06968674369568384,0.073819832281652,0.11341743821391977,0.6508684506029696,0.6508684506029696,-0.18946686764598447,8.21209154514541,1.400125518639132,0.4001255186391319
2009-07-13_2014-07-12,IWF,sma150_3in_3out,0.08748664679696216,0.09001039220723617,0.11065645831408079,0.8134219509516197,0.8134219509516197,-0.15659400980243227,6.726686267265523,1.5204604417396907,0.5204604417396907
2009-07-13_2014-07-12,QQQ,sma150_3in_3out,0.07902775016450114,0.08452220381956294,0.1299208691380593,0.6505667979310248,0.6505667979310248,-0.19930883090234264,8.59383958510424,1.4622848742515069,0.4622848742515069
2009-07-13_2014-07-12,SPY,sma150_3in_3out,0.09912255601585551,0.10014326269122506,0.10593880844577443,0.9452934591244166,0.9452934591244166,-0.14251559306667794,5.944515221170276,1.6034954095154,0.6034954095153999
2009-07-13_2014-07-12,IVW,sma200_3in_1out,0.0703432248223248,0.07394788614955357,0.10912124179724587,0.6776671978032782,0.6776671978032782,-0.15244601607357733,5.862489320308039,1.404423755332779,0.40442375533277897
2009-07-13_2014-07-12,IWF,sma200_3in_1out,0.08415901063759645,0.08666182889191404,0.10810270412422157,0.8016619898086021,0.8016619898086021,-0.14852533232076914,5.001942541281217,1.4973580453640352,0.49735804536403516
2009-07-13_2014-07-12,QQQ,sma200_3in_1out,0.06669700322132055,0.07331782883152504,0.13214327642259485,0.5548358631358153,0.5548358631358153,-0.19046522141550737,7.928001177725709,1.3806833919709298,0.3806833919709298
2009-07-13_2014-07-12,SPY,sma200_3in_1out,0.0824206944954351,0.08475428175073742,0.10525464873131092,0.8052307691140004,0.8052307691140004,-0.15506780561590894,5.390853533138241,1.485401785802822,0.4854017858028219
2009-07-13_2014-07-12,IVW,sma200_3in_2out,0.07071886977349928,0.07474187557844553,0.11306477995816719,0.6610535624453456,0.6610535624453456,-0.180834821205677,6.953653385526932,1.4068879918168449,0.4068879918168449
2009-07-13_2014-07-12,IWF,sma200_3in_2out,0.08973448897934122,0.09199120306774017,0.10993390983165686,0.8367864220294486,0.8367864220294486,-0.14953232298776198,4.877515429173995,1.53622695985707,0.5362269598570699
2009-07-13_2014-07-12,QQQ,sma200_3in_2out,0.0512907508590994,0.059467063097013356,0.13732531195927208,0.43303788827110107,0.43303788827110107,-0.20598280343191203,9.166330329710432,1.2838905906350233,0.2838905906350233
2009-07-13_2014-07-12,SPY,sma200_3in_2out,0.08481564141340914,0.08699331393468397,0.10552365374704699,0.8243963400207645,0.8243963400207645,-0.15063089278632702,5.1299927949428765,1.5018943754327374,0.5018943754327374
2009-07-13_2014-07-12,IVW,sma200_3in_3out,0.056289720037322244,0.06169163069199847,0.11746912383724839,0.5251731576501009,0.5251731576501009,-0.21319775100639365,9.016149614090557,1.3146825205395625,0.31468252053956247
2009-07-13_2014-07-12,IWF,sma200_3in_3out,0.07070643547851252,0.07468298688530331,0.11266507531490505,0.6628761102458796,0.6628761102458796,-0.16987327729439694,6.511949633508066,1.4068063673523818,0.40680636735238185
2009-07-13_2014-07-12,QQQ,sma200_3in_3out,0.029204449142023137,0.03872553618865244,0.14077437105928903,0.27508939231802826,0.27508939231802826,-0.2645975923289531,12.866969814564955,1.154672080866543,0.15467208086654294
2009-07-13_2014-07-12,SPY,sma200_3in_3out,0.07414571298282335,0.07743648037398898,0.10855204689357664,0.7133580857292074,0.7133580857292074,-0.17785256931641313,6.554038843591722,1.4295282121710131,0.4295282121710131
2009-07-13_2014-07-12,IVW,sma250_3in_1out,0.08941288101525369,0.09141472062148491,0.10723632467358442,0.8524604036900861,0.8524604036900861,-0.18646447209363176,6.746416364639221,1.5339631988114657,0.5339631988114657
2009-07-13_2014-07-12,IWF,sma250_3in_1out,0.09611090447102555,0.09769694175902244,0.1086289449834495,0.8993638092858894,0.8993638092858894,-0.16134009974441835,5.578040183777031,1.5816643961535288,0.5816643961535288
2009-07-13_2014-07-12,QQQ,sma250_3in_1out,0.12062885267915613,0.12205568181925955,0.12750030314383873,0.9572971891805084,0.9572971891805084,-0.15907752477567708,5.722477739852677,1.766496262884754,0.766496262884754
2009-07-13_2014-07-12,SPY,sma250_3in_1out,0.09666677552625424,0.09752678436915559,0.1022383112699396,0.9539162292269855,0.9539162292269855,-0.11643572053537414,4.595389242036697,1.5856758254397327,0.5856758254397327
2009-07-13_2014-07-12,IVW,sma250_3in_2out,0.09383664600597474,0.09564837803740038,0.10890894521084699,0.8782417078066982,0.8782417078066982,-0.1671769916847728,5.7807804494463575,1.5653367172368435,0.5653367172368435
2009-07-13_2014-07-12,IWF,sma250_3in_2out,0.08998043559769342,0.09219511225859646,0.109623906699688,0.8410128322753788,0.8410128322753788,-0.18120534775976446,6.450065176267626,1.537959951914054,0.5379599519140541
