window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_2_150_2_200_2",0.06383812756314877,0.06704342517631798,0.10147579313519631,0.6606839237708244,0.6606839237708244,-0.12120727685818435,4.944018056022699,1.3616259167581717,0.3616259167581717
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_1_200_1_250_1",0.06809842684259038,0.0708317732821058,0.09941841559211116,0.7124612966345271,0.7124612966345271,-0.10275430004036895,3.7231056059493604,1.3890432444533352,0.38904324445333516
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_2_200_1_250_1",0.07508481591558347,0.07751213964448757,0.10100132550030164,0.767436855511922,0.767436855511922,-0.10069732693062718,3.685557084724953,1.4349584376458018,0.4349584376458018
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_1_200_2_250_1",0.06586440839182206,0.06881620353875366,0.10020239180891223,0.6867720649821154,0.6867720649821154,-0.11390826125316389,3.951306951253896,1.3746116385477387,0.3746116385477387
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_1_200_1_250_2",0.06523750404285633,0.06818369691498244,0.09976486462979345,0.6834439877004583,0.6834439877004583,-0.11438726632444443,3.951216647910739,1.3705834970084454,0.3705834970084454
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_2_200_2_250_1",0.0728054707889807,0.07549656990113544,0.10204179992463919,0.7398592533343379,0.7398592533343379,-0.11200367879010434,3.9177569974999193,1.4198470148741655,0.41984701487416554
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_2_200_1_250_2",0.07220087325756452,0.07486406327736424,0.10138303749065859,0.7384278981014176,0.7384278981014176,-0.11237474645964299,3.916330142453759,1.415860130612128,0.4158601306121279
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_1_200_2_250_2",0.0630089303915915,0.06616812717163031,0.10055099509089661,0.6580554186640849,0.6580554186640849,-0.12539797258485727,4.192868084714963,1.3563402496359769,0.3563402496359769
2011-02-11_2016-02-10,SCHG,"set_[100, 200, 250]__x100_2_200_2_250_2",0.06992709996140256,0.0728484935340121,0.1024244009192242,0.7112415877488335,0.7112415877488335,-0.12353564689543504,4.162037411566295,1.4009462867342266,0.4009462867342266
2011-02-11_2016-02-10,SCHG,sma100_3in_1out,0.02971030363163152,0.03449986832259585,0.10210202479545025,0.3378960249976668,0.3378960249976668,-0.15083922444143294,5.166157742682255,1.1572412948625386,0.15724129486253857
2011-02-11_2016-02-10,SCHG,sma100_3in_2out,0.0500695538280751,0.054540967409741195,0.10649169111048634,0.5121617174165667,0.5121617174165667,-0.12742144844320827,4.770358619985764,1.2759619882792546,0.27596198827925456
2011-02-11_2016-02-10,SCHG,sma100_3in_3out,0.034851491292669845,0.04045469193815779,0.11119531467425635,0.3638165156209029,0.3638165156209029,-0.14846473759448248,5.605630372006557,1.1863505333753988,0.18635053337539875
2011-02-11_2016-02-10,SCHG,sma150_3in_1out,0.05960859638702476,0.06291854623119233,0.10010324365595723,0.6285365382108475,0.6285365382108475,-0.18303384185590432,6.766575847379691,1.3348363170300857,0.33483631703008565
