variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 200]__x100_2_200_2",0.09859993278816032,0.10209268044424433,0.1309743241845935,0.534100098539334,0.7661941983086854,-0.17631492627179185,6.975084798604511,1.621108121401806,0.6211081214018058,208.0,108.0,0.4444444444444444,0.23076923076923078,208.0,0.416,-0.11256000285519568,108.0,0.216,-0.05000363606359872,strategy
sma250_3in_3out,0.10247028238696188,0.10699141334990983,0.14066890895299064,0.5282214995519166,0.7462011987495418,-0.20994811009451955,8.116373023720191,1.6527069374904446,0.6527069374904447,190.0,110.0,0.405982905982906,0.23504273504273504,190.0,0.38,-0.11843860184261322,110.0,0.22,-0.04613328646479718,strategy
sma250_3in_2out,0.09944621500490392,0.10421825515482605,0.13829442131321942,0.5274082247415173,0.7486602335440672,-0.19569878535912388,7.668546199215294,1.6187796257430491,0.618779625743049,172.0,112.0,0.36752136752136755,0.23931623931623933,172.0,0.344,-0.11925187665301241,112.0,0.224,-0.04915735384685513,strategy
"set_[100, 150, 200]__x100_1_150_1_200_2",0.09640194068845737,0.09968273437484113,0.1282005954626744,0.5262496946598813,0.7638750037695814,-0.16928898126725977,6.879937921949851,1.606845895916545,0.606845895916545,208.0,110.0,0.4444444444444444,0.23504273504273504,208.0,0.416,-0.12041040673464848,110.0,0.22,-0.05220162816330168,strategy
sma200_3in_2out,0.10138343287299635,0.10575464079726073,0.14030344979535533,0.5230902014126815,0.7409041034007806,-0.20270686282104725,7.664122260678542,1.6496125818756715,0.6496125818756716,182.0,102.0,0.3888888888888889,0.21794871794871795,182.0,0.364,-0.12356989998184821,102.0,0.204,-0.0472201359787627,strategy
"set_[100, 200, 250]__x100_1_200_2_250_2",0.0948872963949694,0.0984719335244708,0.12778589121220296,0.5209048442058728,0.7594449612397522,-0.17314453547382366,6.881372806627685,1.5890545310107234,0.5890545310107235,197.0,111.0,0.42094017094017094,0.23717948717948717,197.0,0.394,-0.1257552571886569,111.0,0.222,-0.05371627245678965,strategy
"set_[100, 200]__x100_1_200_1",0.09435252919363302,0.09752480668072792,0.12561054226946436,0.5203054386059177,0.7625546980788072,-0.15383860917764597,6.654617879093166,1.5900106965499334,0.5900106965499334,208.0,113.0,0.4444444444444444,0.24145299145299146,208.0,0.416,-0.126354662788612,113.0,0.226,-0.05425103965812602,strategy
sma200_3in_3out,0.1031042867596845,0.1071869887153277,0.1426835632366737,0.5158575888874345,0.7304688011086486,-0.21626868566723798,8.19393282987617,1.6795788640022267,0.6795788640022268,199.0,129.0,0.4252136752136752,0.27564102564102566,199.0,0.398,-0.13080251250709524,129.0,0.258,-0.04549928209207454,strategy
"set_[100, 200]__x100_1_200_2",0.09196304437971385,0.09559877270929318,0.127212041481011,0.4988133380102645,0.7381254496719596,-0.16926434805328058,6.874119691899608,1.571359336330023,0.571359336330023,192.0,104.0,0.41025641025641024,0.2222222222222222,192.0,0.384,-0.14784676338426522,104.0,0.208,-0.056640524472045185,strategy
sma100_3in_2out,0.09396519029651088,0.09843072009122794,0.13524659855341067,0.4949183489016942,0.7193859472707307,-0.17250340229102168,7.246632871148409,1.5864094090017753,0.5864094090017752,176.0,136.0,0.37606837606837606,0.2905982905982906,176.0,0.352,-0.1517417524928355,136.0,0.272,-0.05463837855524818,strategy
sma100_3in_3out,0.09766948140692092,0.1021588106054053,0.14159668054621882,0.48635513942993397,0.7016523995751861,-0.20687854558301064,8.573275799983238,1.633296392157565,0.6332963921575648,184.0,113.0,0.39316239316239315,0.24145299145299146,184.0,0.368,-0.16030496196459576,113.0,0.226,-0.050934087444838114,strategy
sma100_3in_1out,0.08054598890976124,0.08544290462132563,0.12988280952284256,0.4141467973005129,0.6484440544392545,-0.16411615347642552,7.336627575064704,1.4900428061544504,0.49004280615445045,156.0,134.0,0.3333333333333333,0.2863247863247863,156.0,0.312,-0.2325133040940168,134.0,0.268,-0.0680575799419978,strategy
baseline_buyhold,0.14860356885175904,0.16041620797799377,0.2153883412430365,0.6466601013945298,0.7914867793515751,-0.32292073395558796,10.594201103725963,2.0806447911440817,1.0806447911440822,,,,,,,,,,,baseline
