Date,SMA100,SMA150,SMA200,BuyAndHold
2005-08-11,0.661751078342871,0.905834670133212,0.9791825667507379,0.9150634175554526
2005-08-12,0.6576893206823042,0.9002747533744302,0.9731724484120527,0.9094468557276011
2005-08-15,0.661751078342871,0.9058346701332121,0.9791825667507379,0.9150634175554527
2005-08-16,0.6531463760798667,0.8940561662650787,0.9664503253932877,0.9031649129401688
2005-08-17,0.6530929240768095,0.8939829987567182,0.9663712333127994,0.9030909999928485
2005-08-18,0.6530395909881084,0.8939099940236821,0.9662923171879964,0.9030172514792264
2005-08-19,0.6545361876165319,0.8959586028701162,0.9685068074638263,0.9050867317873456
2005-08-22,0.6545361876165319,0.8959586028701162,0.9685068074638263,0.9050867317873456
2005-08-23,0.6533068510033944,0.8942758315654851,0.966687777590438,0.903386816215828
2005-08-24,0.6474812366991182,0.8863014684184662,0.9580677085734814,0.8953312093432557
2005-08-25,0.6498330653764569,0.8895207573986696,0.9615476721371242,0.8985832968084996
2005-08-26,0.6453970247801337,0.8834485053060392,0.9549837332793358,0.8924491799157078
2005-08-29,0.6503675259498508,0.8902523510946132,0.9623385049641647,0.8993223440648535
2005-08-30,0.6469467166685462,0.8855697933348604,0.9572767877685985,0.8945920798700527
2005-08-31,0.6551236839927368,0.8967627943607847,0.969376116526457,0.9058991164730762
2005-09-01,0.6546429727082903,0.8961047751115129,0.9686648156691179,0.905234393248288
2005-09-02,0.65346708809821,0.8944951713152423,0.9669248778762178,0.9036083906240906
2005-09-06,0.6611097732205407,0.9049568228082095,0.9782336377405637,0.9141766266213074
2005-09-07,0.6622320869132078,0.9064930963207951,0.9798943074972905,0.9157285518644864
2005-09-08,0.6600407331593968,0.903493472640998,0.9766517961307978,0.9126983676749016
2005-09-09,0.6659196805523742,0.911540840521053,0.9853507812725576,0.9208277230610961
2005-09-12,0.6645837372190124,0.9097121411380119,0.9833740071274056,0.9189803926791832
2005-09-13,0.66089602466549,0.9046642341624297,0.9779173573964535,0.9138810570488756
2005-09-14,0.6584909223566282,0.9013720218368524,0.9743585656858502,0.9105553032868586
2005-09-15,0.658170210338285,0.9009330167866889,0.9738840132029204,0.9101118256029368
2005-09-16,0.6628503226504588,0.9073393652328456,0.9808091011045402,0.91658344266119
2005-09-19,0.6606498719484079,0.9043272892407246,0.9775531291281313,0.9135406792936963
2005-09-20,0.6550680320740923,0.8966866155089209,0.9692937692657932,0.9058221615023402
2005-09-21,0.6489494127964391,0.888311173962346,0.9602401454405538,0.8973613899975161
2005-09-22,0.6512572431620289,0.8914702360724863,0.9636550054006802,0.900552636994443
2005-09-23,0.6517943198512566,0.8922054108255687,0.9644497092527945,0.9012953017921561
2005-09-26,0.6525453234670691,0.893233418387418,0.9655609573825473,0.9023337828128487
2005-09-27,0.652384253971761,0.8930129392103893,0.9653226254069713,0.9021110573686989
2005-09-28,0.6530284724958152,0.8938947745308419,0.9662758653314327,0.903001876928449
